Zona;Subzona;Cantón;presunta_subinfraccion;Fecha de Detención;Sexo;Edad;Nacionalidad
ZONA 4;MANABI;EL CARMEN;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;22/3/2020;HOMBRE;27;ECUATORIANO
ZONA 4;MANABI;EL CARMEN;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;18/4/2020;HOMBRE;27;ECUATORIANO
ZONA 9;DMQ;QUITO;ESTAFA;26/6/2020;MUJER;40;ECUATORIANO
ZONA 1;ESMERALDAS;QUININDE;DEFRAUDACIONES BURSÁTILES;1/11/2020;MUJER;40;ECUATORIANO
ZONA 1;IMBABURA;OTAVALO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;8/2/2020;HOMBRE;26;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;7/11/2020;HOMBRE;26;ECUATORIANO
ZONA 1;IMBABURA;OTAVALO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;9/5/2020;HOMBRE;26;ECUATORIANO
ZONA 1;IMBABURA;OTAVALO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;8/6/2020;HOMBRE;26;ECUATORIANO
ZONA 7;EL ORO;MACHALA;CONTRAVENCIONES DE SEGUNDA CLASE;14/2/2020;HOMBRE;34;ECUATORIANO
ZONA 7;EL ORO;MACHALA;HURTO;7/3/2020;HOMBRE;34;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;CONTRAVENCIONES DE CUARTA CLASE;18/6/2020;HOMBRE;29;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;26/6/2020;HOMBRE;29;ECUATORIANO
ZONA 2;NAPO;TENA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;10/1/2020;HOMBRE;28;ECUATORIANO
ZONA 2;NAPO;TENA;CONTRAVENCIONES DE PRIMERA CLASE;12/6/2020;HOMBRE;28;ECUATORIANO
ZONA 2;NAPO;ARCHIDONA;BOLETA DE AUXILIO;11/3/2020;HOMBRE;44;ECUATORIANO
ZONA 2;NAPO;ARCHIDONA;BOLETA DE AUXILIO;10/10/2020;HOMBRE;45;ECUATORIANO
ZONA 2;NAPO;TENA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;30/4/2020;HOMBRE;21;ECUATORIANO
ZONA 2;NAPO;TENA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;19/11/2020;HOMBRE;21;ECUATORIANO
ZONA 2;NAPO;TENA;VIOLACIÓN DE PROPIEDAD PRIVADA;21/5/2020;HOMBRE;30;ECUATORIANO
ZONA 2;NAPO;TENA;VIOLACIÓN DE PROPIEDAD PRIVADA;19/11/2020;HOMBRE;31;ECUATORIANO
ZONA 6;MORONA SANTIAGO;MORONA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;4/7/2020;HOMBRE;33;ECUATORIANO
ZONA 6;MORONA SANTIAGO;MORONA;BOLETA DE AUXILIO;28/8/2020;HOMBRE;33;ECUATORIANO
ZONA 6;MORONA SANTIAGO;TIWINTZA;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;3/4/2020;HOMBRE;23;ECUATORIANO
ZONA 6;MORONA SANTIAGO;MORONA;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;28/9/2020;HOMBRE;24;ECUATORIANO
ZONA 3;PASTAZA;PASTAZA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;7/8/2020;HOMBRE;36;ECUATORIANO
ZONA 3;PASTAZA;PASTAZA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;29/8/2020;HOMBRE;36;ECUATORIANO
ZONA 1;IMBABURA;OTAVALO;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;1/9/2020;HOMBRE;24;ECUATORIANO
ZONA 1;IMBABURA;OTAVALO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;16/11/2020;HOMBRE;24;ECUATORIANO
ZONA 7;LOJA;LOJA;ACTOS ILEGALES TENDIENTES AL ALZA DE PRECIOS DE PRODUCTOS SUJETOS A PRECIO OFICIAL;25/3/2020;HOMBRE;67;ECUATORIANO
ZONA 7;LOJA;LOJA;CONTRAVENCIONES DE SEGUNDA CLASE;6/9/2020;HOMBRE;67;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;ROBO A PERSONAS;15/6/2020;HOMBRE;28;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;10/7/2020;HOMBRE;28;ECUATORIANO
ZONA 6;MORONA SANTIAGO;MORONA;ROBO A PERSONAS;13/1/2020;HOMBRE;25;ECUATORIANO
ZONA 6;MORONA SANTIAGO;MORONA;CONTRAVENCIONES DE PRIMERA CLASE;9/2/2020;HOMBRE;25;ECUATORIANO
ZONA 6;MORONA SANTIAGO;MORONA;ROBO  A DOMICILIO;14/4/2020;HOMBRE;26;ECUATORIANO
ZONA 6;MORONA SANTIAGO;MORONA;ROBO  A DOMICILIO;6/11/2020;HOMBRE;26;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;15/2/2020;MUJER;15;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;23/9/2020;MUJER;16;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;16/10/2020;MUJER;16;ECUATORIANO
ZONA 7;LOJA;LOJA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;9/4/2020;HOMBRE;51;ECUATORIANO
ZONA 7;LOJA;LOJA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;22/7/2020;HOMBRE;52;ECUATORIANO
ZONA 7;LOJA;LOJA;PRODUCCIÓN ILÍCITA DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;6/10/2020;HOMBRE;52;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;BOLETA DE APREMIO;2/7/2020;HOMBRE;32;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;BOLETA DE APREMIO;3/10/2020;HOMBRE;32;ECUATORIANO
ZONA 6;CAÑAR;LA TRONCAL;HURTO;2/3/2020;HOMBRE;28;ECUATORIANO
ZONA 6;CAÑAR;LA TRONCAL;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;5/9/2020;HOMBRE;28;ECUATORIANO
ZONA 6;CAÑAR;LA TRONCAL;ROBO A  UNIDADES ECONOMICAS;16/11/2020;HOMBRE;28;ECUATORIANO
ZONA 6;AZUAY;GUALACEO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;20/2/2020;HOMBRE;20;ECUATORIANO
ZONA 6;AZUAY;GUALACEO;BOLETA DE DETENCIÓN/CAPTURA;11/3/2020;HOMBRE;20;ECUATORIANO
ZONA 3;PASTAZA;PASTAZA;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;23/6/2020;HOMBRE;19;ECUATORIANO
ZONA 3;PASTAZA;PASTAZA;HURTO;20/7/2020;HOMBRE;19;ECUATORIANO
ZONA 2;NAPO;ARCHIDONA;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;10/4/2020;HOMBRE;18;ECUATORIANO
ZONA 2;NAPO;ARCHIDONA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;6/9/2020;HOMBRE;19;ECUATORIANO
ZONA 2;NAPO;ARCHIDONA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;22/1/2020;HOMBRE;47;ECUATORIANO
ZONA 2;NAPO;ARCHIDONA;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;28/8/2020;HOMBRE;47;ECUATORIANO
ZONA 2;NAPO;TENA;HURTO;14/7/2020;HOMBRE;23;ECUATORIANO
ZONA 2;NAPO;TENA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;2/8/2020;HOMBRE;23;ECUATORIANO
ZONA 9;DMQ;QUITO;ATAQUE O RESISTENCIA;25/2/2020;HOMBRE;18;ECUATORIANO
ZONA 9;DMQ;QUITO;CONTRAVENCIONES DE PRIMERA CLASE;1/8/2020;HOMBRE;18;ECUATORIANO
ZONA 1;IMBABURA;PIMAMPIRO;CONTRAVENCIONES DE SEGUNDA CLASE;29/6/2020;HOMBRE;39;ECUATORIANO
ZONA 1;IMBABURA;SAN MIGUEL DE URCUQUI;VIOLENCIA PSICOLÓGICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;17/9/2020;HOMBRE;39;ECUATORIANO
ZONA 5;LOS RIOS;BUENA FE;BOLETA DE DETENCIÓN/CAPTURA;14/2/2020;HOMBRE;31;ECUATORIANO
ZONA 6;CAÑAR;AZOGUES;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;12/6/2020;HOMBRE;31;ECUATORIANO
ZONA 4;MANABI;PORTOVIEJO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;20/5/2020;HOMBRE;19;ECUATORIANO
ZONA 4;MANABI;PORTOVIEJO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;2/7/2020;HOMBRE;19;ECUATORIANO
ZONA 4;MANABI;PORTOVIEJO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;7/9/2020;HOMBRE;19;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE DETENCIÓN/CAPTURA;17/4/2020;HOMBRE;22;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;27/5/2020;HOMBRE;22;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;BOLETA DE AUXILIO;28/2/2020;HOMBRE;24;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;3/10/2020;HOMBRE;25;ECUATORIANO
ZONA 6;MORONA SANTIAGO;MORONA;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;6/6/2020;HOMBRE;34;ECUATORIANO
ZONA 6;MORONA SANTIAGO;MORONA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;31/10/2020;HOMBRE;34;ECUATORIANO
ZONA 6;MORONA SANTIAGO;MORONA;DAÑO A BIEN AJENO;20/2/2020;HOMBRE;17;ECUATORIANO
ZONA 6;MORONA SANTIAGO;MORONA;DAÑO A BIEN AJENO;21/6/2020;HOMBRE;18;ECUATORIANO
ZONA 6;CAÑAR;BIBLIAN;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;16/7/2020;HOMBRE;43;ECUATORIANO
ZONA 6;CAÑAR;BIBLIAN;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;17/9/2020;HOMBRE;44;ECUATORIANO
ZONA 6;AZUAY;CUENCA;VIOLENCIA PSICOLÓGICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;30/5/2020;HOMBRE;29;ECUATORIANO
ZONA 6;AZUAY;CUENCA;BOLETA DE ENCARCELAMIENTO;9/9/2020;HOMBRE;29;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;ATAQUE O RESISTENCIA;5/4/2020;HOMBRE;21;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;DAÑOS MATERIALES;7/4/2020;HOMBRE;21;ECUATORIANO
ZONA 3;CHIMBORAZO;CHAMBO;DAÑOS MATERIALES;30/6/2020;HOMBRE;22;ECUATORIANO
ZONA 2;PICHINCHA;PEDRO VICENTE MALDONADO;VIOLACIÓN;29/9/2020;HOMBRE;17;ECUATORIANO
ZONA 9;DMQ;QUITO;CONTRAVENCIONES DE CUARTA CLASE;18/11/2020;HOMBRE;17;ECUATORIANO
ZONA 9;DMQ;QUITO;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;17/2/2020;HOMBRE;27;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE AUXILIO;26/7/2020;HOMBRE;28;ECUATORIANO
ZONA 9;DMQ;QUITO;ATAQUE O RESISTENCIA;15/8/2020;HOMBRE;28;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE DETENCIÓN/CAPTURA;21/10/2020;HOMBRE;28;ECUATORIANO
ZONA 9;DMQ;QUITO;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;18/11/2020;HOMBRE;28;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;1/7/2020;HOMBRE;23;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;8/8/2020;HOMBRE;23;ECUATORIANO
ZONA 6;MORONA SANTIAGO;LIMON INDANZA;CONTRAVENCIONES DE PRIMERA CLASE;2/2/2020;HOMBRE;25;ECUATORIANO
ZONA 6;MORONA SANTIAGO;LIMON INDANZA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;14/11/2020;HOMBRE;26;ECUATORIANO
ZONA 5;GUAYAS;NARANJAL;TENENCIA Y PORTE DE ARMAS;15/2/2020;HOMBRE;SIN DATO;ECUATORIANO
ZONA 5;GUAYAS;NARANJAL;ASESINATO;16/2/2020;HOMBRE;SIN DATO;ECUATORIANO
ZONA 6;AZUAY;CUENCA;DAÑO A BIEN AJENO;23/1/2020;HOMBRE;32;ECUATORIANO
ZONA 6;AZUAY;CUENCA;BOLETA DE DETENCIÓN/CAPTURA;22/7/2020;HOMBRE;32;ECUATORIANO
ZONA 7;EL ORO;PASAJE;CONTRAVENCIONES DE SEGUNDA CLASE;19/7/2020;HOMBRE;29;ECUATORIANO
ZONA 7;EL ORO;PASAJE;CONTRAVENCIONES DE PRIMERA CLASE;17/10/2020;HOMBRE;29;ECUATORIANO
ZONA 6;AZUAY;CUENCA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;2/1/2020;HOMBRE;18;ECUATORIANO
ZONA 6;AZUAY;CUENCA;BOLETA DE AUXILIO;22/4/2020;HOMBRE;18;ECUATORIANO
ZONA 6;AZUAY;CUENCA;BOLETA DE AUXILIO;7/7/2020;HOMBRE;18;ECUATORIANO
ZONA 7;EL ORO;MACHALA;TENENCIA Y PORTE DE ARMAS;12/8/2020;HOMBRE;33;ECUATORIANO
ZONA 7;EL ORO;MACHALA;ATAQUE O RESISTENCIA;13/8/2020;HOMBRE;33;ECUATORIANO
ZONA 9;DMQ;QUITO;HURTO;17/1/2020;HOMBRE;31;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;3/10/2020;HOMBRE;32;ECUATORIANO
ZONA 7;EL ORO;PASAJE;HOMICIDIO;3/5/2020;HOMBRE;38;ECUATORIANO
ZONA 7;EL ORO;MACHALA;INGRESO DE ARTÍCULOS PROHIBIDOS;25/5/2020;HOMBRE;38;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;VIOLACIÓN DE PROPIEDAD PRIVADA;21/2/2020;HOMBRE;40;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;DAÑO A BIEN AJENO;31/10/2020;HOMBRE;41;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;29/1/2020;HOMBRE;24;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;1/10/2020;HOMBRE;24;ECUATORIANO
ZONA 3;CHIMBORAZO;PALLATANGA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;15/3/2020;HOMBRE;42;ECUATORIANO
ZONA 3;CHIMBORAZO;PALLATANGA;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;21/6/2020;HOMBRE;42;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ARMAS DE FUEGO
ZONA 8;DMG;GUAYAQUIL;ROBO DE CARROS;5/5/2020;HOMBRE;28;ECUATORIANO
ZONA 3;COTOPAXI;LA MANA;ROBO A PERSONAS;8/10/2020;HOMBRE;18;ECUATORIANO
ZONA 3;COTOPAXI;LA MANA;BOLETA DE DETENCIÓN/CAPTURA;20/11/2020;HOMBRE;18;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;ROBO DE MOTOS;27/8/2020;HOMBRE;22;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;DAÑO A BIEN AJENO;25/10/2020;HOMBRE;22;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;3/1/2020;HOMBRE;64;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;19/10/2020;HOMBRE;65;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;26/1/2020;HOMBRE;31;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;BOLETA DE AUXILIO;12/7/2020;HOMBRE;31;ECUATORIANO
ZONA 7;EL ORO;ARENILLAS;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;24/1/2020;HOMBRE;58;ECUATORIANO
ZONA 7;EL ORO;ARENILLAS;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;26/8/2020;HOMBRE;58;ECUATORIANO
ZONA 9;DMQ;QUITO;TENENCIA Y PORTE DE ARMAS;16/2/2020;HOMBRE;16;ECUATORIANO
ZONA 9;DMQ;QUITO;LESIONES;21/2/2020;HOMBRE;16;ECUATORIANO
ZONA 3;COTOPAXI;SAQUISILI;ROBO DE BIENES
ZONA 3;COTOPAXI;LATACUNGA;ROBO DE BIENES
ZONA 3;PASTAZA;PASTAZA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;5/4/2020;HOMBRE;29;ECUATORIANO
ZONA 3;PASTAZA;PASTAZA;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;9/6/2020;HOMBRE;29;ECUATORIANO
ZONA 5;LOS RIOS;QUEVEDO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;16/11/2020;HOMBRE;50;ECUATORIANO
ZONA 5;LOS RIOS;QUEVEDO;RECEPTACIÓN;18/11/2020;HOMBRE;50;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;9/1/2020;MUJER;36;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;19/11/2020;MUJER;36;ECUATORIANO
ZONA 5;LOS RIOS;QUEVEDO;TENTATIVA;13/5/2020;HOMBRE;24;ECUATORIANO
ZONA 5;LOS RIOS;QUEVEDO;ROBO A PERSONAS;28/8/2020;HOMBRE;25;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;13/5/2020;HOMBRE;25;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;BOLETA DE APREMIO;16/1/2020;HOMBRE;29;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;BOLETA DE AUXILIO;5/7/2020;HOMBRE;29;ECUATORIANO
ZONA 4;MANABI;JIPIJAPA;DAÑO A BIEN AJENO;21/3/2020;HOMBRE;15;ECUATORIANO
ZONA 4;MANABI;JIPIJAPA;ROBO A PERSONAS;27/4/2020;HOMBRE;15;ECUATORIANO
ZONA 4;MANABI;JIPIJAPA;DAÑO A BIEN AJENO;21/3/2020;HOMBRE;44;ECUATORIANO
ZONA 4;MANABI;JIPIJAPA;ROBO A PERSONAS;27/4/2020;HOMBRE;44;ECUATORIANO
ZONA 9;DMQ;QUITO;HURTO;13/2/2020;HOMBRE;41;ECUATORIANO
ZONA 9;DMQ;QUITO;CONTRAVENCIÓN DE HURTO;13/6/2020;HOMBRE;42;ECUATORIANO
ZONA 9;DMQ;QUITO;CONTRAVENCIÓN DE HURTO;13/6/2020;HOMBRE;36;ECUATORIANO
ZONA 9;DMQ;QUITO;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;21/8/2020;HOMBRE;36;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;3/9/2020;HOMBRE;30;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;12/11/2020;HOMBRE;31;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;5/8/2020;MUJER;24;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE DETENCIÓN/CAPTURA;25/11/2020;MUJER;24;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;20/8/2020;HOMBRE;19;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;23/10/2020;HOMBRE;19;ECUATORIANO
ZONA 9;DMQ;QUITO;RECEPTACIÓN;3/5/2020;HOMBRE;42;ECUATORIANO
ZONA 9;DMQ;QUITO;VIOLACIÓN;4/5/2020;HOMBRE;42;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;ROBO A PERSONAS;16/1/2020;HOMBRE;16;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;ROBO A PERSONAS;14/8/2020;HOMBRE;17;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;ROBO A PERSONAS;20/9/2020;HOMBRE;17;ECUATORIANO
ZONA 9;DMQ;QUITO;TENENCIA Y PORTE DE ARMAS;30/9/2020;HOMBRE;34;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE DETENCIÓN/CAPTURA;2/11/2020;HOMBRE;34;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;30/1/2020;HOMBRE;18;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;12/9/2020;HOMBRE;19;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;10/11/2020;HOMBRE;19;ECUATORIANO
ZONA 9;DMQ;QUITO;CONTRAVENCIONES DE SEGUNDA CLASE;4/7/2020;MUJER;35;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;15/8/2020;MUJER;35;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;31/1/2020;HOMBRE;35;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE AUXILIO;10/3/2020;HOMBRE;35;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;AGRESIÓN;22/2/2020;HOMBRE;19;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;20/7/2020;HOMBRE;19;ECUATORIANO
ZONA 6;MORONA SANTIAGO;LIMON INDANZA;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;22/3/2020;HOMBRE;37;ECUATORIANO
ZONA 6;MORONA SANTIAGO;LIMON INDANZA;BOLETA DE AUXILIO;23/9/2020;HOMBRE;38;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;ABUSO SEXUAL;18/1/2020;HOMBRE;17;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;27/10/2020;HOMBRE;18;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;CONTRAVENCIÓN DE HURTO;13/9/2020;HOMBRE;22;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;19/11/2020;HOMBRE;22;ECUATORIANO
ZONA 7;EL ORO;MACHALA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;13/4/2020;HOMBRE;36;ECUATORIANO
ZONA 7;EL ORO;MACHALA;BOLETA DE AUXILIO;14/6/2020;HOMBRE;36;ECUATORIANO
ZONA 3;TUNGURAHUA;SAN PEDRO DE PELILEO;CONTRAVENCIÓN DE HURTO;11/8/2020;MUJER;28;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;ASOCIACIÓN ILÍCITA;10/9/2020;MUJER;28;ECUATORIANO
ZONA 3;TUNGURAHUA;SAN PEDRO DE PELILEO;CONTRAVENCIÓN DE HURTO;11/8/2020;MUJER;28;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO A  UNIDADES ECONOMICAS;10/10/2020;MUJER;28;ECUATORIANO
ZONA 5;BOLIVAR;GUARANDA;CONTRAVENCIÓN DE HURTO;25/1/2020;HOMBRE;49;ECUATORIANO
ZONA 5;BOLIVAR;GUARANDA;BOLETA DE DETENCIÓN/CAPTURA;5/11/2020;HOMBRE;50;ECUATORIANO
ZONA 9;DMQ;QUITO;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;22/7/2020;HOMBRE;29;ECUATORIANO
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;21/11/2020;HOMBRE;29;ECUATORIANO
ZONA 8;DMG;DURAN;ROBO A  UNIDADES ECONOMICAS;30/8/2020;MUJER;32;ECUATORIANO
ZONA 2;PICHINCHA;CAYAMBE;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;16/1/2020;MUJER;33;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO DE CARROS;29/9/2020;MUJER;33;ECUATORIANO
ZONA 2;NAPO;TENA;CONTRAVENCIONES DE PRIMERA CLASE;22/10/2020;HOMBRE;32;ECUATORIANO
