Zona;Subzona;Cantón;Presunta_Subinfracción;Fecha de Detención;Flagrante/Boleta;Sexo;Edad;Nacionalidad
ZONA 7;EL ORO;MACHALA;HERIDAS/LESIONES;6/12/2017;FLAGRANTE;HOMBRE;38;ECUATORIANA
ZONA 4;MANABI;EL CARMEN;VARIOS;6/12/2017;FLAGRANTE;HOMBRE;;ECUATORIANA
ZONA 1;ESMERALDAS;SAN LORENZO;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;6/12/2017;FLAGRANTE;HOMBRE;52;ECUATORIANA
ZONA 5;BOLIVAR;SAN MIGUEL DE SALCEDO;HERIDAS/LESIONES;6/12/2017;FLAGRANTE;HOMBRE;22;ECUATORIANA
ZONA 5;BOLIVAR;SAN MIGUEL DE SALCEDO;VARIOS;6/12/2017;BOLETA ;HOMBRE;40;ECUATORIANA
ZONA 5;BOLIVAR;SAN MIGUEL DE SALCEDO;VARIOS;6/12/2017;BOLETA ;HOMBRE;41;ECUATORIANA
ZONA 2;ORELLANA;PUERTO FRANCISCO DE ORELLANA;VARIOS;6/12/2017;BOLETA ;HOMBRE;26;ECUATORIANA
ZONA 4;MANABI;MANTA;HURTO;6/12/2017;FLAGRANTE;HOMBRE;34;ECUATORIANA
ZONA 3;CHIMBORAZO;RIOBAMBA;HURTO;6/12/2017;FLAGRANTE;HOMBRE;32;ECUATORIANA
ZONA 1;IMBABURA;OTAVALO;VARIOS;6/12/2017;BOLETA ;HOMBRE;38;ECUATORIANA
ZONA 1;IMBABURA;IBARRA;VARIOS;6/12/2017;BOLETA ;HOMBRE;36;ECUATORIANA
ZONA 1;IMBABURA;IBARRA;VARIOS;6/12/2017;FLAGRANTE;HOMBRE;33;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VARIOS;6/12/2017;FLAGRANTE;HOMBRE;35;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;6/12/2017;BOLETA ;HOMBRE;41;ECUATORIANA
ZONA 9;DMQ;QUITO;HURTO;6/12/2017;FLAGRANTE;HOMBRE;19;ECUATORIANA
ZONA 1;IMBABURA;IBARRA;HERIDAS/LESIONES;6/12/2017;FLAGRANTE;HOMBRE;41;ECUATORIANA
ZONA 6;CAÑAR;LA TRONCAL;VARIOS;6/12/2017;BOLETA ;HOMBRE;46;ECUATORIANA
ZONA 6;AZUAY;CUENCA;VARIOS;6/12/2017;FLAGRANTE;HOMBRE;23;ECUATORIANA
ZONA 4;MANABI;CHONE;TENTATIVA DE ROBO;6/12/2017;FLAGRANTE;HOMBRE;43;ECUATORIANA
ZONA 9;DMQ;QUITO;DELITO ENERGETICO;6/12/2017;FLAGRANTE;HOMBRE;35;ECUATORIANA
ZONA 4;MANABI;PORTOVIEJO;VARIOS;6/12/2017;BOLETA ;HOMBRE;28;ECUATORIANA
ZONA 5;LOS RIOS;BUENA FE;ROBO A PERSONAS;6/12/2017;FLAGRANTE;HOMBRE;33;ECUATORIANA
ZONA 5;GUAYAS;SALITRE;VARIOS;6/12/2017;BOLETA ;HOMBRE;23;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;VARIOS;6/12/2017;BOLETA ;HOMBRE;56;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;6/12/2017;BOLETA ;HOMBRE;32;ECUATORIANA
ZONA 1;CARCHI;TULCAN;VARIOS;6/12/2017;BOLETA ;HOMBRE;54;ECUATORIANA
ZONA 1;CARCHI;TULCAN;ESTAFA;6/12/2017;FLAGRANTE;MUJER;;COLOMBIANA
ZONA 4;MANABI;CHONE;ESTAFA;6/12/2017;FLAGRANTE;MUJER;;COLOMBIANA
ZONA 2;ORELLANA;PUERTO FRANCISCO DE ORELLANA;DELITO ENERGETICO;6/12/2017;FLAGRANTE;HOMBRE;40;ECUATORIANA
ZONA 1;SUCUMBIOS;SHUSHUFINDI;ROBO A PERSONAS;6/12/2017;FLAGRANTE;HOMBRE;23;ECUATORIANA
ZONA 6;CAÑAR;CAÑAR;VARIOS;6/12/2017;FLAGRANTE;MUJER;27;ECUATORIANA
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;6/12/2017;FLAGRANTE;HOMBRE;17;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;6/12/2017;BOLETA ;MUJER;26;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;6/12/2017;BOLETA ;HOMBRE;43;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;6/12/2017;BOLETA ;HOMBRE;43;ECUATORIANA
ZONA 4;MANABI;CHONE;VARIOS;6/12/2017;BOLETA ;HOMBRE;36;ECUATORIANA
ZONA 4;MANABI;PORTOVIEJO;VARIOS;6/12/2017;BOLETA ;HOMBRE;53;ECUATORIANA
ZONA 1;ESMERALDAS;ESMERALDAS;VARIOS;6/12/2017;BOLETA ;HOMBRE;28;ECUATORIANA
ZONA 4;MANABI;CHONE;VARIOS;6/12/2017;BOLETA ;HOMBRE;42;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;HURTO;6/12/2017;FLAGRANTE;HOMBRE;34;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;6/12/2017;FLAGRANTE;HOMBRE;43;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VARIOS;6/12/2017;BOLETA ;HOMBRE;23;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;6/12/2017;FLAGRANTE;HOMBRE;30;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;6/12/2017;FLAGRANTE;HOMBRE;28;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;6/12/2017;FLAGRANTE;HOMBRE;31;ECUATORIANA
ZONA 7;LOJA;LOJA;VARIOS;6/12/2017;BOLETA ;HOMBRE;30;ECUATORIANA
ZONA 9;DMQ;QUITO;REBELION Y ATENTADO;6/12/2017;FLAGRANTE;MUJER;30;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;VARIOS;6/12/2017;FLAGRANTE;HOMBRE;30;ECUATORIANA
ZONA 1;SUCUMBIOS;LAGO AGRIO;MICROTRAFICO;6/12/2017;FLAGRANTE;HOMBRE;42;ECUATORIANA
ZONA 3;TUNGURAHUA;AMBATO;HERIDAS/LESIONES;6/12/2017;FLAGRANTE;HOMBRE;;SIN DATO
ZONA 7;EL ORO;MACHALA;VARIOS;6/12/2017;FLAGRANTE;HOMBRE;23;ECUATORIANA
ZONA 6;MORONA SANTIAGO;MORONA;VARIOS;6/12/2017;FLAGRANTE;HOMBRE;54;ECUATORIANA
ZONA 7;EL ORO;HUAQUILLAS;VARIOS;6/12/2017;BOLETA ;HOMBRE;32;ECUATORIANA
ZONA 7;LOJA;LOJA;VARIOS;6/12/2017;BOLETA ;HOMBRE;43;ECUATORIANA
ZONA 9;DMQ;QUITO;MICROTRAFICO;6/12/2017;FLAGRANTE;HOMBRE;41;ECUATORIANA
ZONA 2;NAPO;TENA;VARIOS;6/12/2017;BOLETA ;HOMBRE;37;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;6/12/2017;BOLETA ;HOMBRE;47;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;RECEPTACION;6/12/2017;FLAGRANTE;HOMBRE;30;ECUATORIANA
ZONA 5;GUAYAS;BALAO;VARIOS;6/12/2017;BOLETA ;HOMBRE;17;ECUATORIANA
ZONA 5;GUAYAS;BALAO;MICROTRAFICO;6/12/2017;FLAGRANTE;HOMBRE;38;ECUATORIANA
ZONA 2;ORELLANA;PUERTO FRANCISCO DE ORELLANA;MICROTRAFICO;6/12/2017;FLAGRANTE;HOMBRE;36;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;VARIOS;6/12/2017;BOLETA ;MUJER;46;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;6/12/2017;BOLETA ;HOMBRE;30;ECUATORIANA
ZONA 2;PICHINCHA;RUMIÑAHUI;ASOCIACION ILICITA;6/12/2017;FLAGRANTE;HOMBRE;45;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;VARIOS;6/12/2017;FLAGRANTE;HOMBRE;28;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;6/12/2017;FLAGRANTE;HOMBRE;28;ECUATORIANA
ZONA 5;GUAYAS;SANTA LUCIA;ROBO A PERSONAS;6/12/2017;FLAGRANTE;HOMBRE;24;ECUATORIANA
ZONA 3;CHIMBORAZO;RIOBAMBA;VARIOS;6/12/2017;BOLETA ;HOMBRE;44;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;VARIOS;6/12/2017;BOLETA ;HOMBRE;28;ECUATORIANA
ZONA 5;GUAYAS;NARANJAL;MICROTRAFICO;6/12/2017;FLAGRANTE;MUJER;23;ECUATORIANA
ZONA 5;GUAYAS;NARANJAL;ROBO A PERSONAS;6/12/2017;FLAGRANTE;HOMBRE;20;ECUATORIANA
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;6/12/2017;FLAGRANTE;HOMBRE;17;ECUATORIANA
ZONA 9;DMQ;QUITO;RECEPTACION;6/12/2017;FLAGRANTE;HOMBRE;22;COLOMBIANA
ZONA 5;SANTA ELENA;LA LIBERTAD;RECEPTACION;6/12/2017;FLAGRANTE;HOMBRE;;COLOMBIANA
ZONA 8;DMG;DURAN;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;6/12/2017;FLAGRANTE;HOMBRE;19;ECUATORIANA
ZONA 5;LOS RIOS;VENTANAS;VARIOS;6/12/2017;BOLETA ;HOMBRE;40;ECUATORIANA
ZONA 1;SUCUMBIOS;SHUSHUFINDI;MICROTRAFICO;6/12/2017;FLAGRANTE;HOMBRE;50;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VARIOS;6/12/2017;FLAGRANTE;HOMBRE;18;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;6/12/2017;BOLETA ;HOMBRE;43;ECUATORIANA
ZONA 5;GUAYAS;EL TRIUNFO;RECEPTACION;6/12/2017;FLAGRANTE;HOMBRE;29;ECUATORIANA
ZONA 5;GUAYAS;EL TRIUNFO;HERIDAS/LESIONES;6/12/2017;FLAGRANTE;HOMBRE;30;ECUATORIANA
ZONA 5;GUAYAS;EL TRIUNFO;HERIDAS/LESIONES;6/12/2017;FLAGRANTE;HOMBRE;50;ECUATORIANA
ZONA 4;MANABI;CHONE;HERIDAS/LESIONES;6/12/2017;FLAGRANTE;MUJER;49;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;VARIOS;6/12/2017;FLAGRANTE;HOMBRE;18;ECUATORIANA
ZONA 6;CAÑAR;CAÑAR;MICROTRAFICO;6/12/2017;FLAGRANTE;HOMBRE;30;ECUATORIANA
ZONA 1;CARCHI;TULCAN;VARIOS;6/12/2017;BOLETA ;HOMBRE;37;ECUATORIANA
ZONA 1;CARCHI;TULCAN;MICROTRAFICO;6/12/2017;FLAGRANTE;HOMBRE;47;ECUATORIANA
ZONA 1;ESMERALDAS;ESMERALDAS;MICROTRAFICO;6/12/2017;FLAGRANTE;MUJER;45;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VARIOS;6/12/2017;BOLETA ;HOMBRE;26;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VARIOS;6/12/2017;BOLETA ;HOMBRE;22;ECUATORIANA
ZONA 5;GUAYAS;NARANJAL;VARIOS;6/12/2017;BOLETA ;MUJER;36;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;6/12/2017;BOLETA ;HOMBRE;34;ECUATORIANA
ZONA 6;AZUAY;CUENCA;VARIOS;6/12/2017;BOLETA ;HOMBRE;25;ECUATORIANA
ZONA 7;LOJA;LOJA;VARIOS;6/12/2017;BOLETA ;HOMBRE;41;ECUATORIANA
ZONA 7;LOJA;LOJA;MICROTRAFICO;6/12/2017;FLAGRANTE;HOMBRE;51;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;MICROTRAFICO;6/12/2017;FLAGRANTE;HOMBRE;23;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;VARIOS;6/12/2017;BOLETA ;HOMBRE;44;ECUATORIANA
ZONA 4;MANABI;CHONE;ROBO A PERSONAS;5/12/2017;FLAGRANTE;HOMBRE;30;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;6/12/2017;BOLETA ;HOMBRE;33;ECUATORIANA
ZONA 3;COTOPAXI;LATACUNGA;VARIOS;6/12/2017;BOLETA ;HOMBRE;49;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;INTIMIDACION/AMENAZA;6/12/2017;FLAGRANTE;HOMBRE;48;ECUATORIANA
ZONA 4;MANABI;ROCAFUERTE;MICROTRAFICO;6/12/2017;FLAGRANTE;HOMBRE;20;ECUATORIANA
ZONA 5;LOS RIOS;PUEBLO VIEJO;VARIOS;6/12/2017;BOLETA ;HOMBRE;35;ECUATORIANA
ZONA 5;LOS RIOS;BABAHOYO;VARIOS;6/12/2017;FLAGRANTE;HOMBRE;18;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;VARIOS;6/12/2017;BOLETA ;HOMBRE;32;ECUATORIANA
ZONA 1;CARCHI;TULCAN;OTROS ROBOS;6/12/2017;FLAGRANTE;HOMBRE;23;ECUATORIANA
ZONA 5;LOS RIOS;VINCES;VARIOS;6/12/2017;BOLETA ;HOMBRE;27;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;6/12/2017;BOLETA ;HOMBRE;35;ECUATORIANA
ZONA 1;IMBABURA;OTAVALO;MICROTRAFICO;6/12/2017;FLAGRANTE;HOMBRE;27;ECUATORIANA
ZONA 5;SANTA ELENA;SALINAS;VARIOS;6/12/2017;BOLETA ;HOMBRE;60;ECUATORIANA
ZONA 1;ESMERALDAS;ATACAMES;REBELION Y ATENTADO;6/12/2017;FLAGRANTE;HOMBRE;33;ECUATORIANA
ZONA 3;PASTAZA;PASTAZA;ROBO DOMICILIO;6/12/2017;FLAGRANTE;HOMBRE;;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;VARIOS;6/12/2017;BOLETA ;HOMBRE;18;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VARIOS;6/12/2017;BOLETA ;HOMBRE;36;ECUATORIANA
ZONA 5;GUAYAS;MILAGRO;VARIOS;6/12/2017;BOLETA ;HOMBRE;26;ECUATORIANA
ZONA 6;AZUAY;CUENCA;VARIOS;6/12/2017;BOLETA ;HOMBRE;31;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;6/12/2017;BOLETA ;HOMBRE;38;ECUATORIANA
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;6/12/2017;FLAGRANTE;HOMBRE;35;ECUATORIANA
ZONA 3;TUNGURAHUA;AMBATO;ROBO A PERSONAS;6/12/2017;FLAGRANTE;HOMBRE;29;SIN DATO
ZONA 9;DMQ;QUITO;VARIOS;6/12/2017;BOLETA ;HOMBRE;37;ECUATORIANA
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;6/12/2017;FLAGRANTE;HOMBRE;27;ECUATORIANA
ZONA 5;SANTA ELENA;LA LIBERTAD;HERIDAS/LESIONES;6/12/2017;FLAGRANTE;HOMBRE;22;ECUATORIANA
ZONA 9;DMQ;QUITO;MICROTRAFICO;6/12/2017;FLAGRANTE;HOMBRE;22;ECUATORIANA
ZONA 4;MANABI;EL CARMEN;VARIOS;6/12/2017;BOLETA ;HOMBRE;38;ECUATORIANA
ZONA 9;DMQ;QUITO;HURTO;6/12/2017;FLAGRANTE;HOMBRE;25;ECUATORIANA
ZONA 3;CHIMBORAZO;RIOBAMBA;VARIOS;6/12/2017;BOLETA ;HOMBRE;32;ECUATORIANA
ZONA 7;ZAMORA CHINCHIPE;ZAMORA;VARIOS;6/12/2017;BOLETA ;HOMBRE;24;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;VARIOS;6/12/2017;BOLETA ;HOMBRE;31;ECUATORIANA
ZONA 1;CARCHI;TULCAN;VARIOS;6/12/2017;BOLETA ;HOMBRE;47;ECUATORIANA
ZONA 5;LOS RIOS;QUEVEDO;VARIOS;6/12/2017;BOLETA ;HOMBRE;25;ECUATORIANA
ZONA 3;CHIMBORAZO;RIOBAMBA;VARIOS;6/12/2017;BOLETA ;HOMBRE;50;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;HURTO;6/12/2017;FLAGRANTE;HOMBRE;39;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;6/12/2017;FLAGRANTE;HOMBRE;25;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;6/12/2017;FLAGRANTE;MUJER;34;ECUATORIANA
ZONA 3;TUNGURAHUA;SANTIAGO DE PILLARO;VARIOS;6/12/2017;BOLETA ;HOMBRE;27;ECUATORIANA
ZONA 3;TUNGURAHUA;SANTIAGO DE PILLARO;REBELION Y ATENTADO;6/12/2017;FLAGRANTE;HOMBRE;59;ECUATORIANA
ZONA 9;DMQ;QUITO;REBELION Y ATENTADO;6/12/2017;FLAGRANTE;HOMBRE;40;ECUATORIANA
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;6/12/2017;FLAGRANTE;HOMBRE;38;ECUATORIANA
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;6/12/2017;FLAGRANTE;HOMBRE;25;ECUATORIANA
ZONA 3;CHIMBORAZO;GUANO;MICROTRAFICO;6/12/2017;FLAGRANTE;HOMBRE;15;ECUATORIANA
ZONA 8;DMG;DURAN;VARIOS;6/12/2017;BOLETA ;MUJER;31;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;VARIOS;6/12/2017;BOLETA ;HOMBRE;44;ECUATORIANA
ZONA 4;MANABI;PORTOVIEJO;VARIOS;6/12/2017;BOLETA ;HOMBRE;58;ECUATORIANA
ZONA 5;LOS RIOS;BUENA FE;VARIOS;6/12/2017;BOLETA ;HOMBRE;48;ECUATORIANA
ZONA 5;LOS RIOS;BUENA FE;VARIOS;6/12/2017;BOLETA ;HOMBRE;37;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;VARIOS;6/12/2017;BOLETA ;HOMBRE;40;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;VARIOS;6/12/2017;BOLETA ;HOMBRE;38;ECUATORIANA
ZONA 2;ORELLANA;PUERTO FRANCISCO DE ORELLANA;MICROTRAFICO;6/12/2017;FLAGRANTE;HOMBRE;28;ECUATORIANA
ZONA 3;CHIMBORAZO;RIOBAMBA;REBELION Y ATENTADO;6/12/2017;FLAGRANTE;HOMBRE;;ECUATORIANA
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;6/12/2017;FLAGRANTE;HOMBRE;32;ECUATORIANA
ZONA 4;MANABI;PAJAN;VARIOS;6/12/2017;BOLETA ;HOMBRE;52;ECUATORIANA
ZONA 1;ESMERALDAS;ESMERALDAS;VARIOS;6/12/2017;FLAGRANTE;HOMBRE;20;ECUATORIANA
ZONA 7;EL ORO;SANTA ROSA;VARIOS;6/12/2017;BOLETA ;HOMBRE;42;ECUATORIANA
ZONA 4;MANABI;PORTOVIEJO;HERIDAS/LESIONES;6/12/2017;FLAGRANTE;HOMBRE;21;ECUATORIANA
ZONA 3;TUNGURAHUA;AMBATO;MICROTRAFICO;6/12/2017;FLAGRANTE;HOMBRE;32;ECUATORIANA
ZONA 6;MORONA SANTIAGO;GUALAQUIZA;VARIOS;6/12/2017;BOLETA ;MUJER;43;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;VARIOS;6/12/2017;BOLETA ;HOMBRE;27;ECUATORIANA
ZONA 4;MANABI;MONTECRISTI;VARIOS;6/12/2017;BOLETA ;HOMBRE;33;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;HERIDAS/LESIONES;6/12/2017;FLAGRANTE;HOMBRE;44;ECUATORIANA
ZONA 5;LOS RIOS;QUEVEDO;VARIOS;6/12/2017;BOLETA ;HOMBRE;26;ECUATORIANA
ZONA 6;AZUAY;CUENCA;VARIOS;6/12/2017;FLAGRANTE;HOMBRE;22;ECUATORIANA
ZONA 6;AZUAY;CUENCA;MICROTRAFICO;6/12/2017;FLAGRANTE;HOMBRE;25;ECUATORIANA
ZONA 6;AZUAY;CUENCA;MICROTRAFICO;6/12/2017;FLAGRANTE;HOMBRE;21;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;6/12/2017;FLAGRANTE;HOMBRE;24;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;ROBO A UNIDADES ECONOMICAS;6/12/2017;FLAGRANTE;HOMBRE;33;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;ROBO A UNIDADES ECONOMICAS;6/12/2017;FLAGRANTE;HOMBRE;40;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;ROBO A UNIDADES ECONOMICAS;6/12/2017;FLAGRANTE;HOMBRE;24;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;ROBO A UNIDADES ECONOMICAS;6/12/2017;FLAGRANTE;HOMBRE;22;ECUATORIANA
ZONA 2;ORELLANA;PUERTO FRANCISCO DE ORELLANA;ROBO A UNIDADES ECONOMICAS;6/12/2017;FLAGRANTE;HOMBRE;25;ECUATORIANA
ZONA 1;ESMERALDAS;ESMERALDAS;VARIOS;6/12/2017;BOLETA ;HOMBRE;17;ECUATORIANA
ZONA 2;ORELLANA;PUERTO FRANCISCO DE ORELLANA;ESTAFA;6/12/2017;FLAGRANTE;HOMBRE;35;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;VIOLACION;6/12/2017;FLAGRANTE;HOMBRE;15;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VARIOS;6/12/2017;BOLETA ;HOMBRE;26;ECUATORIANA
ZONA 4;MANABI;EL CARMEN;VARIOS;6/12/2017;BOLETA ;HOMBRE;37;ECUATORIANA
ZONA 3;TUNGURAHUA;AMBATO;RECEPTACION;6/12/2017;FLAGRANTE;HOMBRE;50;ECUATORIANA
ZONA 3;COTOPAXI;LATACUNGA;ROBO DOMICILIO;6/12/2017;FLAGRANTE;HOMBRE;48;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;HERIDAS/LESIONES;6/12/2017;FLAGRANTE;HOMBRE;18;ECUATORIANA
ZONA 4;MANABI;EL CARMEN;VARIOS;6/12/2017;BOLETA ;HOMBRE;28;ECUATORIANA
ZONA 4;MANABI;FLAVIO ALFARO;VARIOS;6/12/2017;BOLETA ;HOMBRE;60;ECUATORIANA
ZONA 4;MANABI;FLAVIO ALFARO;ROBO A PERSONAS;6/12/2017;FLAGRANTE;HOMBRE;27;ECUATORIANA
ZONA 4;MANABI;PORTOVIEJO;ROBO A PERSONAS;6/12/2017;FLAGRANTE;HOMBRE;43;ECUATORIANA
ZONA 6;MORONA SANTIAGO;MORONA;VARIOS;6/12/2017;BOLETA ;HOMBRE;35;ECUATORIANA
ZONA 4;MANABI;EL CARMEN;HERIDAS/LESIONES;6/12/2017;FLAGRANTE;HOMBRE;25;ECUATORIANA
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;6/12/2017;FLAGRANTE;HOMBRE;30;ECUATORIANA
ZONA 3;COTOPAXI;LATACUNGA;VARIOS;6/12/2017;BOLETA ;HOMBRE;38;ECUATORIANA
ZONA 3;TUNGURAHUA;AMBATO;HERIDAS/LESIONES;6/12/2017;FLAGRANTE;HOMBRE;16;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;6/12/2017;FLAGRANTE;HOMBRE;38;ECUATORIANA
ZONA 3;COTOPAXI;SIGCHOS;HERIDAS/LESIONES;6/12/2017;FLAGRANTE;HOMBRE;24;ECUATORIANA
ZONA 5;SANTA ELENA;SANTA ELENA;HERIDAS/LESIONES;6/12/2017;FLAGRANTE;HOMBRE;21;ECUATORIANA
ZONA 4;MANABI;MANTA;HERIDAS/LESIONES;6/12/2017;FLAGRANTE;HOMBRE;22;ECUATORIANA
ZONA 1;IMBABURA;IBARRA;MICROTRAFICO;6/12/2017;FLAGRANTE;HOMBRE;36;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;6/12/2017;BOLETA ;HOMBRE;30;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;HERIDAS/LESIONES;6/12/2017;FLAGRANTE;HOMBRE;24;ECUATORIANA
ZONA 3;COTOPAXI;PUJILI;MICROTRAFICO;6/12/2017;FLAGRANTE;HOMBRE;19;ECUATORIANA
ZONA 3;COTOPAXI;PUJILI;ROBO DOMICILIO;6/12/2017;FLAGRANTE;MUJER;40;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;ROBO DOMICILIO;6/12/2017;FLAGRANTE;HOMBRE;43;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;HERIDAS/LESIONES;6/12/2017;FLAGRANTE;HOMBRE;28;ECUATORIANA
ZONA 9;DMQ;QUITO;MICROTRAFICO;6/12/2017;FLAGRANTE;HOMBRE;35;ECUATORIANA
ZONA 4;MANABI;SUCRE;HERIDAS/LESIONES;6/12/2017;FLAGRANTE;HOMBRE;30;ECUATORIANA
ZONA 4;MANABI;SUCRE;MICROTRAFICO;6/12/2017;FLAGRANTE;HOMBRE;24;ECUATORIANA
ZONA 4;MANABI;PEDERNALES;MICROTRAFICO;6/12/2017;FLAGRANTE;HOMBRE;25;ECUATORIANA
ZONA 5;LOS RIOS;QUEVEDO;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;6/12/2017;FLAGRANTE;HOMBRE;21;ECUATORIANA
ZONA 3;CHIMBORAZO;RIOBAMBA;HERIDAS/LESIONES;6/12/2017;FLAGRANTE;HOMBRE;31;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;VARIOS;7/12/2017;BOLETA ;HOMBRE;43;ECUATORIANA
ZONA 4;MANABI;PEDERNALES;HURTO;6/12/2017;FLAGRANTE;MUJER;;COLOMBIANA
ZONA 8;DMG;GUAYAQUIL;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;6/12/2017;FLAGRANTE;HOMBRE;30;ECUATORIANA
ZONA 2;NAPO;TENA;MICROTRAFICO;7/12/2017;FLAGRANTE;HOMBRE;17;ECUATORIANA
ZONA 5;GUAYAS;EMPALME;TENTATIVA DE ROBO;7/12/2017;FLAGRANTE;HOMBRE;35;ECUATORIANA
ZONA 3;TUNGURAHUA;AMBATO;VARIOS;6/12/2017;FLAGRANTE;HOMBRE;38;ECUATORIANA
ZONA 3;TUNGURAHUA;AMBATO;OTROS ROBOS;6/12/2017;FLAGRANTE;HOMBRE;33;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;OTROS ROBOS;6/12/2017;FLAGRANTE;MUJER;26;ECUATORIANA
ZONA 4;MANABI;MANTA;MICROTRAFICO;6/12/2017;FLAGRANTE;HOMBRE;25;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;RECEPTACION;7/12/2017;FLAGRANTE;HOMBRE;23;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;HERIDAS/LESIONES;6/12/2017;FLAGRANTE;HOMBRE;33;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;HERIDAS/LESIONES;6/12/2017;FLAGRANTE;HOMBRE;18;ECUATORIANA
