Zona;Subzona;Cantón;Presunta_Subinfracción;Fecha de Detención;Flagrante/Boleta;Sexo;Edad;Nacionalidad
ZONA 7;LOJA;LOJA;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;12/5/2017;FLAGRANTE;HOMBRE;28;ECUATORIANA
ZONA 7;EL ORO;MACHALA;VARIOS;13/5/2017;FLAGRANTE;HOMBRE;20;ECUATORIANA
ZONA 2;ORELLANA;PUERTO FRANCISCO DE ORELLANA;VARIOS;13/5/2017;FLAGRANTE;HOMBRE;35;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;12/5/2017;BOLETA;HOMBRE;44;ECUATORIANA
ZONA 6;MORONA SANTIAGO;MORONA;VARIOS;13/5/2017;FLAGRANTE;HOMBRE;;ECUATORIANA
ZONA 6;MORONA SANTIAGO;MORONA;VARIOS;13/5/2017;FLAGRANTE;HOMBRE;18;ECUATORIANA
ZONA 6;MORONA SANTIAGO;MORONA;VARIOS;13/5/2017;FLAGRANTE;HOMBRE;17;ECUATORIANA
ZONA 9;DMQ;QUITO;ROBO DE BIENES
ZONA 9;DMQ;QUITO;ROBO DE BIENES
ZONA 1;ESMERALDAS;QUININDE;VARIOS;13/5/2017;FLAGRANTE;HOMBRE;40;ECUATORIANA
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;12/5/2017;FLAGRANTE;HOMBRE;18;ECUATORIANA
ZONA 1;IMBABURA;IBARRA;HURTO;12/5/2017;FLAGRANTE;HOMBRE;24;ECUATORIANA
ZONA 1;IMBABURA;IBARRA;HURTO;12/5/2017;FLAGRANTE;MUJER;29;ECUATORIANA
ZONA 1;IMBABURA;IBARRA;HURTO;12/5/2017;FLAGRANTE;MUJER;22;ECUATORIANA
ZONA 1;ESMERALDAS;QUININDE;VARIOS;13/5/2017;FLAGRANTE;HOMBRE;30;ECUATORIANA
ZONA 2;NAPO;TENA;HERIDAS/LESIONES;13/5/2017;FLAGRANTE;HOMBRE;27;ECUATORIANA
ZONA 1;CARCHI;TULCAN;VARIOS;13/5/2017;FLAGRANTE;HOMBRE;39;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;VARIOS;13/5/2017;BOLETA;HOMBRE;46;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;13/5/2017;BOLETA;HOMBRE;24;ECUATORIANA
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;13/5/2017;BOLETA;HOMBRE;39;ECUATORIANA
ZONA 7;LOJA;LOJA;MICROTRAFICO;13/5/2017;FLAGRANTE;HOMBRE;35;ECUATORIANA
ZONA 9;DMQ;QUITO;FEMICIDIO;13/5/2017;FLAGRANTE;HOMBRE;31;ECUATORIANA
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;12/5/2017;FLAGRANTE;HOMBRE;26;ECUATORIANA
ZONA 6;MORONA SANTIAGO;SUCUA;VARIOS;13/5/2017;BOLETA;HOMBRE;38;ECUATORIANA
ZONA 1;IMBABURA;IBARRA;HERIDAS/LESIONES;13/5/2017;FLAGRANTE;HOMBRE;34;ECUATORIANA
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;12/5/2017;FLAGRANTE;HOMBRE;20;ECUATORIANA
ZONA 5;LOS RIOS;QUEVEDO;VARIOS;13/5/2017;FLAGRANTE;HOMBRE;31;ECUATORIANA
ZONA 1;IMBABURA;ANTONIO ANTE;VARIOS;13/5/2017;BOLETA;HOMBRE;39;ECUATORIANA
ZONA 2;PICHINCHA;CAYAMBE;HERIDAS/LESIONES;12/5/2017;BOLETA;HOMBRE;23;ECUATORIANA
ZONA 1;ESMERALDAS;QUININDE;MICROTRAFICO;13/5/2017;FLAGRANTE;HOMBRE;42;ECUATORIANA
ZONA 1;ESMERALDAS;QUININDE;MICROTRAFICO;13/5/2017;FLAGRANTE;HOMBRE;34;ECUATORIANA
ZONA 3;CHIMBORAZO;CUMANDA;HERIDAS/LESIONES;13/5/2017;FLAGRANTE;HOMBRE;35;ECUATORIANA
ZONA 7;ZAMORA CHINCHIPE;ZAMORA;VARIOS;13/5/2017;BOLETA;HOMBRE;18;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;13/5/2017;BOLETA;HOMBRE;62;ECUATORIANA
ZONA 2;ORELLANA;LA JOYA DE LOS SACHAS;VARIOS;13/5/2017;FLAGRANTE;HOMBRE;38;ECUATORIANA
ZONA 1;ESMERALDAS;ESMERALDAS;VARIOS;12/5/2017;FLAGRANTE;HOMBRE;23;ECUATORIANA
ZONA 1;ESMERALDAS;ESMERALDAS;VARIOS;12/5/2017;FLAGRANTE;HOMBRE;38;ECUATORIANA
ZONA 7;EL ORO;MACHALA;HERIDAS/LESIONES;11/5/2017;FLAGRANTE;MUJER;33;ECUATORIANA
ZONA 7;EL ORO;SANTA ROSA;HERIDAS/LESIONES;13/5/2017;BOLETA;HOMBRE;62;ECUATORIANA
ZONA 6;CAÑAR;DELEG;HERIDAS/LESIONES;13/5/2017;FLAGRANTE;HOMBRE;;ECUATORIANA
ZONA 3;TUNGURAHUA;AMBATO;HERIDAS/LESIONES;13/5/2017;FLAGRANTE;HOMBRE;26;ECUATORIANA
ZONA 6;AZUAY;CUENCA;VARIOS;13/5/2017;BOLETA;HOMBRE;32;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;ROBO DOMICILIO;13/5/2017;FLAGRANTE;HOMBRE;27;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;ROBO DOMICILIO;13/5/2017;FLAGRANTE;HOMBRE;37;ECUATORIANA
ZONA 5;GUAYAS;SANTA LUCIA;VARIOS;13/5/2017;BOLETA;HOMBRE;48;ECUATORIANA
ZONA 7;EL ORO;ARENILLAS;TENTATIVA DE ROBO;13/5/2017;FLAGRANTE;HOMBRE;36;ECUATORIANA
ZONA 3;COTOPAXI;LATACUNGA;INVASIONES/ALLANAMIENTO;13/5/2017;FLAGRANTE;HOMBRE;35;ECUATORIANA
ZONA 3;TUNGURAHUA;AMBATO;HURTO;13/5/2017;FLAGRANTE;HOMBRE;26;ECUATORIANA
ZONA 3;TUNGURAHUA;AMBATO;HURTO;13/5/2017;FLAGRANTE;MUJER;35;ECUATORIANA
ZONA 5;GUAYAS;DAULE;MICROTRAFICO;12/5/2017;FLAGRANTE;HOMBRE;54;ECUATORIANA
ZONA 7;EL ORO;ARENILLAS;TENTATIVA DE ROBO;13/5/2017;FLAGRANTE;HOMBRE;26;ECUATORIANA
ZONA 1;CARCHI;MONTUFAR;VARIOS;13/5/2017;FLAGRANTE;HOMBRE;28;ECUATORIANA
ZONA 4;MANABI;SAN VICENTE;HERIDAS/LESIONES;13/5/2017;FLAGRANTE;HOMBRE;34;ECUATORIANA
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;13/5/2017;FLAGRANTE;HOMBRE;30;ECUATORIANA
ZONA 3;PASTAZA;PASTAZA;HERIDAS/LESIONES;13/5/2017;FLAGRANTE;HOMBRE;31;ECUATORIANA
ZONA 3;COTOPAXI;SIGCHOS;HERIDAS/LESIONES;13/5/2017;FLAGRANTE;HOMBRE;36;ECUATORIANA
ZONA 5;GALAPAGOS;ISABELA;HERIDAS/LESIONES;12/5/2017;FLAGRANTE;HOMBRE;42;ECUATORIANA
ZONA 7;EL ORO;PASAJE;HURTO;13/5/2017;FLAGRANTE;HOMBRE;29;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;13/5/2017;BOLETA;HOMBRE;28;ECUATORIANA
ZONA 6;CAÑAR;EL TAMBO;VARIOS;12/5/2017;BOLETA;HOMBRE;25;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;13/5/2017;BOLETA;HOMBRE;25;ECUATORIANA
ZONA 1;ESMERALDAS;ATACAMES;ROBO A UNIDADES ECONOMICAS;13/5/2017;FLAGRANTE;MUJER;47;ECUATORIANA
ZONA 1;ESMERALDAS;ATACAMES;ROBO A UNIDADES ECONOMICAS;13/5/2017;FLAGRANTE;HOMBRE;21;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;13/5/2017;BOLETA;HOMBRE;28;ECUATORIANA
ZONA 7;EL ORO;MACHALA;VARIOS;13/5/2017;BOLETA;HOMBRE;38;ECUATORIANA
ZONA 1;IMBABURA;IBARRA;HERIDAS/LESIONES;13/5/2017;FLAGRANTE;HOMBRE;26;ECUATORIANA
ZONA 7;EL ORO;ZARUMA;FALSIFICACION;12/5/2017;FLAGRANTE;HOMBRE;44;ECUATORIANA
ZONA 2;PICHINCHA;SAN MIGUEL DE LOS BANCOS;VARIOS;13/5/2017;BOLETA;HOMBRE;28;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;ROBO DOMICILIO;13/5/2017;FLAGRANTE;HOMBRE;40;ECUATORIANA
ZONA 5;BOLIVAR;CHIMBO;VARIOS;13/5/2017;FLAGRANTE;HOMBRE;23;ECUATORIANA
ZONA 9;DMQ;QUITO;MICROTRAFICO;13/5/2017;FLAGRANTE;HOMBRE;78;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;13/5/2017;BOLETA;HOMBRE;20;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;13/5/2017;BOLETA;HOMBRE;30;ECUATORIANA
ZONA 6;AZUAY;PUCARA;VARIOS;13/5/2017;BOLETA;HOMBRE;20;ECUATORIANA
ZONA 4;MANABI;JAMA;MICROTRAFICO;13/5/2017;FLAGRANTE;HOMBRE;;ECUATORIANA
ZONA 2;PICHINCHA;PUERTO QUITO;VARIOS;13/5/2017;BOLETA;HOMBRE;31;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;REBELION Y ATENTADO;13/5/2017;FLAGRANTE;HOMBRE;47;ECUATORIANA
ZONA 1;CARCHI;TULCAN;HURTO;13/5/2017;BOLETA;HOMBRE;19;ECUATORIANA
ZONA 1;CARCHI;TULCAN;HURTO;13/5/2017;BOLETA;HOMBRE;22;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;13/5/2017;FLAGRANTE;HOMBRE;27;ECUATORIANA
ZONA 4;MANABI;MANTA;VARIOS;13/5/2017;BOLETA;HOMBRE;25;ECUATORIANA
ZONA 1;ESMERALDAS;ESMERALDAS;HERIDAS/LESIONES;13/5/2017;FLAGRANTE;HOMBRE;39;ECUATORIANA
ZONA 7;EL ORO;BALSAS;HERIDAS/LESIONES;13/5/2017;FLAGRANTE;HOMBRE;32;ECUATORIANA
ZONA 2;PICHINCHA;CAYAMBE;VIOLACION;13/5/2017;FLAGRANTE;HOMBRE;13;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;HERIDAS/LESIONES;13/5/2017;FLAGRANTE;HOMBRE;45;ECUATORIANA
ZONA 6;AZUAY;CUENCA;VARIOS;13/5/2017;FLAGRANTE;HOMBRE;;PERUANA
ZONA 9;DMQ;QUITO;MICROTRAFICO;13/5/2017;FLAGRANTE;HOMBRE;15;ECUATORIANA
ZONA 8;DMG;DURAN;TENTATIVA DE ROBO;13/5/2017;FLAGRANTE;HOMBRE;32;ECUATORIANA
ZONA 5;GUAYAS;NARANJITO;VARIOS;13/5/2017;BOLETA;HOMBRE;29;ECUATORIANA
ZONA 7;EL ORO;ZARUMA;RECEPTACION;13/5/2017;FLAGRANTE;HOMBRE;31;ECUATORIANA
ZONA 2;ORELLANA;PUERTO FRANCISCO DE ORELLANA;VARIOS;13/5/2017;BOLETA;HOMBRE;37;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;10/5/2017;BOLETA;HOMBRE;29;ECUATORIANA
ZONA 3;TUNGURAHUA;SAN PEDRO DE PELILEO;HERIDAS/LESIONES;13/5/2017;BOLETA;HOMBRE;31;ECUATORIANA
ZONA 4;MANABI;SUCRE;HERIDAS/LESIONES;13/5/2017;FLAGRANTE;HOMBRE;40;ECUATORIANA
ZONA 7;EL ORO;MACHALA;ESTAFA;13/5/2017;FLAGRANTE;HOMBRE;;COLOMBIANA
ZONA 9;DMQ;QUITO;VARIOS;13/5/2017;BOLETA;HOMBRE;38;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;13/5/2017;BOLETA;HOMBRE;23;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;13/5/2017;BOLETA;HOMBRE;39;ECUATORIANA
ZONA 7;EL ORO;SANTA ROSA;VARIOS;13/5/2017;BOLETA;HOMBRE;49;ECUATORIANA
ZONA 8;DMG;DURAN;VARIOS;13/5/2017;BOLETA;HOMBRE;30;ECUATORIANA
ZONA 1;ESMERALDAS;ESMERALDAS;RECEPTACION;13/5/2017;FLAGRANTE;HOMBRE;;SIN DATO
ZONA 1;ESMERALDAS;ESMERALDAS;RECEPTACION;13/5/2017;FLAGRANTE;HOMBRE;35;ECUATORIANA
ZONA 2;NAPO;TENA;HURTO;13/5/2017;FLAGRANTE;HOMBRE;33;ECUATORIANA
ZONA 6;AZUAY;SANTA ISABEL;VARIOS;13/5/2017;FLAGRANTE;HOMBRE;35;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;HERIDAS/LESIONES;13/5/2017;FLAGRANTE;HOMBRE;33;ECUATORIANA
ZONA 5;LOS RIOS;BABAHOYO;VARIOS;13/5/2017;BOLETA;HOMBRE;55;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;VARIOS;13/5/2017;BOLETA;HOMBRE;35;ECUATORIANA
ZONA 7;EL ORO;HUAQUILLAS;VARIOS;13/5/2017;BOLETA;HOMBRE;45;ECUATORIANA
ZONA 4;MANABI;SANTA ANA;HERIDAS/LESIONES;13/5/2017;FLAGRANTE;HOMBRE;41;ECUATORIANA
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;13/5/2017;FLAGRANTE;HOMBRE;59;ECUATORIANA
ZONA 9;DMQ;QUITO;MICROTRAFICO;13/5/2017;FLAGRANTE;MUJER;15;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;13/5/2017;BOLETA;HOMBRE;24;ECUATORIANA
ZONA 6;AZUAY;CUENCA;VARIOS;13/5/2017;BOLETA;HOMBRE;36;ECUATORIANA
ZONA 4;MANABI;PORTOVIEJO;VARIOS;13/5/2017;FLAGRANTE;HOMBRE;34;ECUATORIANA
ZONA 4;MANABI;PORTOVIEJO;VARIOS;13/5/2017;FLAGRANTE;HOMBRE;33;ECUATORIANA
ZONA 1;IMBABURA;IBARRA;HERIDAS/LESIONES;13/5/2017;FLAGRANTE;HOMBRE;35;ECUATORIANA
ZONA 5;GUAYAS;NARANJAL;VARIOS;13/5/2017;BOLETA;MUJER;29;ECUATORIANA
ZONA 5;GUAYAS;MILAGRO;ROBO A MOTOS;13/5/2017;FLAGRANTE;HOMBRE;24;ECUATORIANA
ZONA 5;GUAYAS;MILAGRO;ROBO A MOTOS;13/5/2017;FLAGRANTE;HOMBRE;18;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VARIOS;13/5/2017;BOLETA;HOMBRE;54;ECUATORIANA
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;13/5/2017;FLAGRANTE;HOMBRE;32;ECUATORIANA
ZONA 1;SUCUMBIOS;SHUSHUFINDI;VARIOS;13/5/2017;BOLETA;HOMBRE;43;ECUATORIANA
ZONA 1;ESMERALDAS;ESMERALDAS;VARIOS;13/5/2017;FLAGRANTE;HOMBRE;33;ECUATORIANA
ZONA 6;CAÑAR;LA TRONCAL;VARIOS;13/5/2017;FLAGRANTE;HOMBRE;30;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;13/5/2017;FLAGRANTE;HOMBRE;23;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;13/5/2017;FLAGRANTE;HOMBRE;20;ECUATORIANA
ZONA 1;SUCUMBIOS;SHUSHUFINDI;VARIOS;13/5/2017;FLAGRANTE;HOMBRE;31;ECUATORIANA
ZONA 7;EL ORO;ARENILLAS;ROBO DOMICILIO;13/5/2017;FLAGRANTE;HOMBRE;26;ECUATORIANA
ZONA 4;MANABI;JIPIJAPA;MICROTRAFICO;13/5/2017;FLAGRANTE;HOMBRE;26;ECUATORIANA
ZONA 4;MANABI;JIPIJAPA;MICROTRAFICO;13/5/2017;FLAGRANTE;HOMBRE;17;ECUATORIANA
ZONA 4;MANABI;PORTOVIEJO;VARIOS;13/5/2017;BOLETA;HOMBRE;48;ECUATORIANA
ZONA 3;TUNGURAHUA;AMBATO;MICROTRAFICO;13/5/2017;FLAGRANTE;HOMBRE;22;ECUATORIANA
ZONA 7;EL ORO;EL GUABO;RECEPTACION;13/5/2017;FLAGRANTE;HOMBRE;22;ECUATORIANA
ZONA 5;LOS RIOS;QUEVEDO;ROBO DOMICILIO;13/5/2017;FLAGRANTE;HOMBRE;25;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;VARIOS;13/5/2017;BOLETA;HOMBRE;34;ECUATORIANA
ZONA 6;CAÑAR;AZOGUES;VARIOS;13/5/2017;BOLETA;HOMBRE;30;ECUATORIANA
ZONA 5;GUAYAS;MILAGRO;INTIMIDACION/AMENAZA;13/5/2017;FLAGRANTE;HOMBRE;25;ECUATORIANA
ZONA 5;LOS RIOS;BUENA FE;HERIDAS/LESIONES;13/5/2017;FLAGRANTE;HOMBRE;29;ECUATORIANA
ZONA 3;COTOPAXI;PUJILI;VARIOS;13/5/2017;BOLETA;HOMBRE;37;ECUATORIANA
ZONA 6;AZUAY;CUENCA;ESTAFA;13/5/2017;FLAGRANTE;HOMBRE;38;ECUATORIANA
ZONA 5;GUAYAS;NARANJITO;ROBO A UNIDADES ECONOMICAS;13/5/2017;FLAGRANTE;HOMBRE;29;ECUATORIANA
ZONA 4;MANABI;MANTA;VARIOS;13/5/2017;BOLETA;HOMBRE;34;ECUATORIANA
ZONA 3;TUNGURAHUA;AMBATO;ATENTADO AL PUDOR;13/5/2017;FLAGRANTE;HOMBRE;28;ECUATORIANA
ZONA 6;AZUAY;CUENCA;MICROTRAFICO;13/5/2017;BOLETA;HOMBRE;17;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;13/5/2017;BOLETA;HOMBRE;58;ECUATORIANA
ZONA 4;MANABI;SUCRE;HERIDAS/LESIONES;13/5/2017;FLAGRANTE;HOMBRE;21;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;13/5/2017;FLAGRANTE;HOMBRE;16;ECUATORIANA
ZONA 2;ORELLANA;PUERTO FRANCISCO DE ORELLANA;VIOLACION;13/5/2017;FLAGRANTE;HOMBRE;15;ECUATORIANA
ZONA 2;PICHINCHA;PUERTO QUITO;ROBO A CARROS;13/5/2017;FLAGRANTE;HOMBRE;34;ECUATORIANA
ZONA 2;PICHINCHA;PUERTO QUITO;ROBO A CARROS;13/5/2017;FLAGRANTE;HOMBRE;33;ECUATORIANA
ZONA 9;DMQ;QUITO;MICROTRAFICO;13/5/2017;FLAGRANTE;MUJER;55;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;HURTO;13/5/2017;FLAGRANTE;HOMBRE;22;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;HURTO;13/5/2017;FLAGRANTE;MUJER;22;ECUATORIANA
ZONA 7;LOJA;CATAMAYO;VARIOS;13/5/2017;BOLETA;HOMBRE;29;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;13/5/2017;BOLETA;HOMBRE;27;ECUATORIANA
ZONA 6;AZUAY;CAMILO PONCE ENRIQUEZ;VARIOS;13/5/2017;BOLETA;HOMBRE;26;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;13/5/2017;FLAGRANTE;HOMBRE;15;ECUATORIANA
ZONA 7;LOJA;LOJA;HERIDAS/LESIONES;13/5/2017;FLAGRANTE;HOMBRE;49;ECUATORIANA
ZONA 5;GUAYAS;NARANJITO;ROBO DOMICILIO;13/5/2017;FLAGRANTE;HOMBRE;46;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;13/5/2017;FLAGRANTE;MUJER;66;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VARIOS;13/5/2017;FLAGRANTE;HOMBRE;18;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;13/5/2017;FLAGRANTE;HOMBRE;36;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;13/5/2017;FLAGRANTE;MUJER;18;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;13/5/2017;FLAGRANTE;MUJER;34;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;13/5/2017;FLAGRANTE;MUJER;19;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;13/5/2017;FLAGRANTE;HOMBRE;28;ECUATORIANA
ZONA 3;CHIMBORAZO;RIOBAMBA;VARIOS;13/5/2017;BOLETA;HOMBRE;31;ECUATORIANA
ZONA 7;LOJA;LOJA;MICROTRAFICO;13/5/2017;FLAGRANTE;MUJER;34;ECUATORIANA
ZONA 3;CHIMBORAZO;RIOBAMBA;VARIOS;13/5/2017;BOLETA;HOMBRE;51;ECUATORIANA
ZONA 3;COTOPAXI;LATACUNGA;HURTO;13/5/2017;FLAGRANTE;HOMBRE;30;ECUATORIANA
ZONA 5;SANTA ELENA;SANTA ELENA;VARIOS;13/5/2017;BOLETA;HOMBRE;48;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;ABUSO DE ARMAS;13/5/2017;FLAGRANTE;HOMBRE;13;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;TENTATIVA DE ROBO;13/5/2017;FLAGRANTE;HOMBRE;23;ECUATORIANA
ZONA 7;LOJA;MACARA;VARIOS;13/5/2017;FLAGRANTE;HOMBRE;46;ECUATORIANA
ZONA 9;DMQ;QUITO;TRAFICO/TENENCIA DE MONEDA FALSA;13/5/2017;FLAGRANTE;MUJER;25;ECUATORIANA
ZONA 6;CAÑAR;LA TRONCAL;HERIDAS/LESIONES;13/5/2017;FLAGRANTE;HOMBRE;23;ECUATORIANA
ZONA 9;DMQ;QUITO;MICROTRAFICO;13/5/2017;FLAGRANTE;HOMBRE;38;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VARIOS;13/5/2017;BOLETA;HOMBRE;43;ECUATORIANA
ZONA 3;COTOPAXI;LATACUNGA;HURTO;13/5/2017;FLAGRANTE;MUJER;36;ECUATORIANA
ZND;MANABI;MANGA DEL CURA;HERIDAS/LESIONES;13/5/2017;FLAGRANTE;MUJER;16;ECUATORIANA
ZONA 4;MANABI;JARAMIJO;HERIDAS/LESIONES;13/5/2017;FLAGRANTE;HOMBRE;49;ECUATORIANA
ZONA 3;TUNGURAHUA;SAN PEDRO DE PELILEO;HERIDAS/LESIONES;13/5/2017;FLAGRANTE;MUJER;22;ECUATORIANA
ZONA 3;TUNGURAHUA;SAN PEDRO DE PELILEO;HERIDAS/LESIONES;13/5/2017;FLAGRANTE;HOMBRE;27;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;13/5/2017;FLAGRANTE;HOMBRE;19;ECUATORIANA
ZONA 3;CHIMBORAZO;CHAMBO;HERIDAS/LESIONES;13/5/2017;FLAGRANTE;HOMBRE;25;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;VARIOS;13/5/2017;BOLETA;HOMBRE;34;ECUATORIANA
ZONA 6;CAÑAR;LA TRONCAL;HERIDAS/LESIONES;13/5/2017;FLAGRANTE;HOMBRE;42;ECUATORIANA
ZONA 3;COTOPAXI;LATACUNGA;HURTO;13/5/2017;FLAGRANTE;MUJER;13;ECUATORIANA
ZONA 9;DMQ;QUITO;MICROTRAFICO;13/5/2017;FLAGRANTE;HOMBRE;;ECUATORIANA
ZONA 5;SANTA ELENA;SANTA ELENA;HERIDAS/LESIONES;13/5/2017;FLAGRANTE;HOMBRE;43;ECUATORIANA
ZONA 3;COTOPAXI;LA MANA;ROBO A PERSONAS;13/5/2017;FLAGRANTE;HOMBRE;31;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;13/5/2017;FLAGRANTE;HOMBRE;31;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;13/5/2017;FLAGRANTE;MUJER;52;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;13/5/2017;FLAGRANTE;HOMBRE;30;ECUATORIANA
ZONA 5;BOLIVAR;GUARANDA;VARIOS;13/5/2017;BOLETA;HOMBRE;39;ECUATORIANA
ZONA 1;ESMERALDAS;QUININDE;VARIOS;13/5/2017;BOLETA;HOMBRE;28;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;13/5/2017;BOLETA;MUJER;38;ECUATORIANA
ZONA 3;COTOPAXI;LATACUNGA;HERIDAS/LESIONES;13/5/2017;FLAGRANTE;HOMBRE;29;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;13/5/2017;FLAGRANTE;HOMBRE;49;ECUATORIANA
ZONA 1;CARCHI;TULCAN;VARIOS;12/5/2017;BOLETA;HOMBRE;44;ECUATORIANA
ZONA 7;LOJA;SARAGURO;HERIDAS/LESIONES;13/5/2017;FLAGRANTE;HOMBRE;23;ECUATORIANA
ZONA 7;LOJA;SARAGURO;HERIDAS/LESIONES;13/5/2017;FLAGRANTE;HOMBRE;19;ECUATORIANA
ZONA 7;LOJA;CATAMAYO;VARIOS;13/5/2017;BOLETA;HOMBRE;47;ECUATORIANA
ZONA 9;DMQ;QUITO;REBELION Y ATENTADO;13/5/2017;FLAGRANTE;HOMBRE;38;ECUATORIANA
ZONA 7;LOJA;LOJA;HURTO;13/5/2017;FLAGRANTE;HOMBRE;26;ECUATORIANA
ZONA 5;LOS RIOS;BABAHOYO;INTIMIDACION/AMENAZA;13/5/2017;FLAGRANTE;HOMBRE;33;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;13/5/2017;BOLETA;HOMBRE;36;ECUATORIANA
ZONA 7;EL ORO;MACHALA;VARIOS;13/5/2017;FLAGRANTE;HOMBRE;20;ECUATORIANA
ZONA 2;ORELLANA;PUERTO FRANCISCO DE ORELLANA;HERIDAS/LESIONES;13/5/2017;FLAGRANTE;HOMBRE;34;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;ROBO DE BIENES
ZONA 8;DMG;GUAYAQUIL;ROBO DE BIENES
ZONA 9;DMQ;QUITO;VARIOS;13/5/2017;BOLETA;HOMBRE;40;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;13/5/2017;FLAGRANTE;HOMBRE;19;ECUATORIANA
ZONA 1;ESMERALDAS;SAN LORENZO;VARIOS;13/5/2017;BOLETA;HOMBRE;40;ECUATORIANA
ZONA 6;AZUAY;CUENCA;MICROTRAFICO;13/5/2017;FLAGRANTE;HOMBRE;27;ECUATORIANA
ZONA 1;IMBABURA;OTAVALO;REBELION Y ATENTADO;13/5/2017;FLAGRANTE;HOMBRE;20;ECUATORIANA
ZONA 4;MANABI;CHONE;ROBO A PERSONAS;13/5/2017;FLAGRANTE;HOMBRE;31;ECUATORIANA
ZONA 3;COTOPAXI;LATACUNGA;ASESINATO;13/5/2017;FLAGRANTE;HOMBRE;;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;13/5/2017;FLAGRANTE;HOMBRE;19;ECUATORIANA
