Zona;Subzona;Cantón;Presunta_Subinfracción;Fecha de Detención;Flagrante/Boleta;Sexo;Edad;Nacionalidad
ZONA 8;DMG;GUAYAQUIL;VARIOS;4/12/2018;BOLETA ;HOMBRE;29;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;4/12/2018;FLAGRANTE;HOMBRE;65;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;4/12/2018;FLAGRANTE;MUJER;63;ECUADOR
ZONA 1;SUCUMBIOS;LAGO AGRIO;VARIOS;4/12/2018;FLAGRANTE;HOMBRE;40;ECUADOR
ZONA 3;CHIMBORAZO;RIOBAMBA;HERIDAS/LESIONES;4/12/2018;FLAGRANTE;HOMBRE;51;ECUADOR
ZONA 3;CHIMBORAZO;RIOBAMBA;HERIDAS/LESIONES;4/12/2018;FLAGRANTE;HOMBRE;32;ECUADOR
ZONA 2;PICHINCHA;CAYAMBE;HURTO;4/12/2018;FLAGRANTE;MUJER;39;ECUADOR
ZONA 2;PICHINCHA;CAYAMBE;HURTO;4/12/2018;FLAGRANTE;HOMBRE;32;ECUADOR
ZONA 8;DMG;GUAYAQUIL;RECEPTACION;4/12/2018;FLAGRANTE;HOMBRE;34;ECUADOR
ZONA 9;DMQ;QUITO;INTIMIDACION/AMENAZA;4/12/2018;FLAGRANTE;MUJER;41;ECUADOR
ZONA 9;DMQ;QUITO;INTIMIDACION/AMENAZA;4/12/2018;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 9;DMQ;QUITO;INTIMIDACION/AMENAZA;4/12/2018;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 9;DMQ;QUITO;INTIMIDACION/AMENAZA;4/12/2018;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;4/12/2018;BOLETA ;HOMBRE;29;ECUADOR
ZONA 4;MANABI;PORTOVIEJO;VARIOS;4/12/2018;BOLETA ;HOMBRE;33;ECUADOR
ZONA 3;CHIMBORAZO;RIOBAMBA;HERIDAS/LESIONES;4/12/2018;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;VARIOS;4/12/2018;BOLETA ;HOMBRE;39;ECUADOR
ZONA 9;DMQ;QUITO;FALSIFICACION;4/12/2018;FLAGRANTE;HOMBRE;34;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;ROBO A CARROS;4/12/2018;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 4;MANABI;PORTOVIEJO;ROBO DE BIENES
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;MICROTRAFICO;4/12/2018;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;MICROTRAFICO;4/12/2018;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 7;EL ORO;MACHALA;ROBO A PERSONAS;4/12/2018;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 7;EL ORO;MACHALA;ROBO A PERSONAS;4/12/2018;FLAGRANTE;HOMBRE;27;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;4/12/2018;BOLETA ;HOMBRE;21;ECUADOR
ZONA 7;EL ORO;SANTA ROSA;VARIOS;4/12/2018;BOLETA ;HOMBRE;41;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;4/12/2018;FLAGRANTE;MUJER;31;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;4/12/2018;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;4/12/2018;BOLETA ;HOMBRE;29;ECUADOR
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VARIOS;4/12/2018;BOLETA ;HOMBRE;31;ECUADOR
ZONA 5;GUAYAS;DAULE;HURTO;4/12/2018;FLAGRANTE;MUJER;19;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;4/12/2018;BOLETA ;HOMBRE;25;ECUADOR
ZONA 9;DMQ;QUITO;ESTAFA;4/12/2018;FLAGRANTE;HOMBRE;33;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;4/12/2018;BOLETA ;HOMBRE;45;ECUADOR
ZONA 4;MANABI;MANTA;VARIOS;4/12/2018;BOLETA ;HOMBRE;53;ECUADOR
ZONA 5;GUAYAS;NARANJAL;FALSIFICACION;4/12/2018;FLAGRANTE;HOMBRE;46;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;4/12/2018;BOLETA ;HOMBRE;42;ECUADOR
ZONA 6;AZUAY;CUENCA;VARIOS;4/12/2018;BOLETA ;HOMBRE;42;ECUADOR
ZONA 5;GUAYAS;NARANJAL;VARIOS;4/12/2018;BOLETA ;HOMBRE;26;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;ROBO A PERSONAS;4/12/2018;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;4/12/2018;BOLETA ;HOMBRE;33;ECUADOR
ZONA 1;SUCUMBIOS;SHUSHUFINDI;MICROTRAFICO;4/12/2018;FLAGRANTE;MUJER;27;ECUADOR
ZONA 1;SUCUMBIOS;SHUSHUFINDI;MICROTRAFICO;4/12/2018;FLAGRANTE;HOMBRE;27;ECUADOR
ZONA 2;ORELLANA;AGUARICO;REBELION Y ATENTADO;4/12/2018;FLAGRANTE;HOMBRE;45;ECUADOR
ZONA 9;DMQ;QUITO;MICROTRAFICO;4/12/2018;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VARIOS;4/12/2018;FLAGRANTE;HOMBRE;37;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;4/12/2018;FLAGRANTE;HOMBRE;33;ECUADOR
ZONA 7;LOJA;LOJA;VARIOS;4/12/2018;BOLETA ;HOMBRE;23;ECUADOR
ZONA 5;GUAYAS;PLAYAS;HURTO;4/12/2018;FLAGRANTE;HOMBRE;57;ECUADOR
ZONA 9;DMQ;QUITO;RECEPTACION;4/12/2018;FLAGRANTE;MUJER;21;ECUADOR
ZONA 9;DMQ;QUITO;RECEPTACION;4/12/2018;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 9;DMQ;QUITO;RECEPTACION;4/12/2018;FLAGRANTE;HOMBRE;27;ECUADOR
ZONA 9;DMQ;QUITO;RECEPTACION;4/12/2018;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 4;MANABI;PORTOVIEJO;VARIOS;4/12/2018;FLAGRANTE;MUJER;SIN DATO;COLOMBIA
ZONA 8;DMG;GUAYAQUIL;HURTO;4/12/2018;FLAGRANTE;HOMBRE;48;ECUADOR
ZONA 1;SUCUMBIOS;LAGO AGRIO;MICROTRAFICO;4/12/2018;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 1;SUCUMBIOS;LAGO AGRIO;MICROTRAFICO;4/12/2018;FLAGRANTE;HOMBRE;50;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;4/12/2018;FLAGRANTE;HOMBRE;35;ECUADOR
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;4/12/2018;FLAGRANTE;HOMBRE;38;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;4/12/2018;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 6;AZUAY;CUENCA;VARIOS;4/12/2018;BOLETA ;HOMBRE;25;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;4/12/2018;FLAGRANTE;MUJER;20;ECUADOR
ZONA 7;ZAMORA CHINCHIPE;ZAMORA;VARIOS;4/12/2018;FLAGRANTE;HOMBRE;46;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;4/12/2018;BOLETA ;HOMBRE;37;ECUADOR
ZONA 2;ORELLANA;PUERTO FRANCISCO DE ORELLANA;HERIDAS/LESIONES;4/12/2018;FLAGRANTE;HOMBRE;33;ECUADOR
ZONA 3;TUNGURAHUA;AMBATO;HERIDAS/LESIONES;4/12/2018;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 3;COTOPAXI;LATACUNGA;VARIOS;4/12/2018;BOLETA ;HOMBRE;31;ECUADOR
ZONA 7;EL ORO;HUAQUILLAS;HERIDAS/LESIONES;4/12/2018;FLAGRANTE;HOMBRE;41;ECUADOR
ZONA 5;BOLIVAR;GUARANDA;HERIDAS/LESIONES;4/12/2018;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 6;AZUAY;CUENCA;MICROTRAFICO;4/12/2018;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 3;COTOPAXI;LATACUNGA;VARIOS;4/12/2018;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;4/12/2018;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 5;GALAPAGOS;SAN CRISTOBAL;VARIOS;4/12/2018;BOLETA ;HOMBRE;32;ECUADOR
ZONA 6;AZUAY;GUALACEO;VARIOS;4/12/2018;BOLETA ;HOMBRE;37;ECUADOR
ZONA 6;AZUAY;CUENCA;VARIOS;4/12/2018;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 4;MANABI;FLAVIO ALFARO;HURTO;5/12/2018;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 8;DMG;GUAYAQUIL;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;4/12/2018;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;4/12/2018;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;4/12/2018;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;ATENTADO AL PUDOR;4/12/2018;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 9;DMQ;QUITO;MICROTRAFICO;4/12/2018;FLAGRANTE;HOMBRE;38;ECUADOR
ZONA 8;DMG;DURAN;ROBO A PERSONAS;4/12/2018;FLAGRANTE;HOMBRE;16;ECUADOR
ZONA 8;DMG;DURAN;ROBO A PERSONAS;4/12/2018;FLAGRANTE;HOMBRE;35;ECUADOR
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VARIOS;4/12/2018;FLAGRANTE;HOMBRE;30;ECUADOR
ZONA 2;ORELLANA;PUERTO FRANCISCO DE ORELLANA;VARIOS;5/12/2018;FLAGRANTE;HOMBRE;42;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;5/12/2018;BOLETA ;HOMBRE;52;ECUADOR
ZONA 3;CHIMBORAZO;RIOBAMBA;ROBO A PERSONAS;4/12/2018;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 3;CHIMBORAZO;RIOBAMBA;ROBO A PERSONAS;4/12/2018;FLAGRANTE;MUJER;19;ECUADOR
ZONA 3;CHIMBORAZO;RIOBAMBA;ROBO A PERSONAS;4/12/2018;FLAGRANTE;MUJER;21;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;4/12/2018;FLAGRANTE;HOMBRE;30;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;4/12/2018;FLAGRANTE;HOMBRE;38;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;5/12/2018;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 3;PASTAZA;PASTAZA;VARIOS;5/12/2018;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 8;DMG;GUAYAQUIL;HERIDAS/LESIONES;4/12/2018;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 7;EL ORO;MACHALA;VARIOS;4/12/2018;FLAGRANTE;HOMBRE;32;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;4/12/2018;FLAGRANTE;HOMBRE;39;ECUADOR
ZONA 8;DMG;GUAYAQUIL;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;4/12/2018;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 8;DMG;GUAYAQUIL;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;4/12/2018;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 8;DMG;GUAYAQUIL;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;4/12/2018;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 7;EL ORO;MACHALA;HERIDAS/LESIONES;4/12/2018;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 3;TUNGURAHUA;AMBATO;HERIDAS/LESIONES;5/12/2018;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 1;ESMERALDAS;SAN LORENZO;VARIOS;5/12/2018;FLAGRANTE;MUJER;26;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;VARIOS;5/12/2018;BOLETA ;HOMBRE;36;ECUADOR
ZONA 6;AZUAY;CUENCA;ROBO A UNIDADES ECONOMICAS;5/12/2018;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;5/12/2018;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 1;ESMERALDAS;RIOVERDE;VARIOS;5/12/2018;BOLETA ;HOMBRE;60;ECUADOR
ZONA 1;ESMERALDAS;RIOVERDE;VARIOS;5/12/2018;BOLETA ;HOMBRE;22;ECUADOR
ZONA 1;ESMERALDAS;RIOVERDE;VARIOS;5/12/2018;BOLETA ;HOMBRE;45;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;5/12/2018;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;5/12/2018;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;5/12/2018;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 7;EL ORO;MACHALA;VARIOS;5/12/2018;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 3;TUNGURAHUA;AMBATO;VARIOS;5/12/2018;FLAGRANTE;HOMBRE;29;ECUADOR
ZONA 1;SUCUMBIOS;LAGO AGRIO;ROBO A INSTITUCIONES EDUCATIVAS;5/12/2018;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 1;SUCUMBIOS;LAGO AGRIO;ROBO A INSTITUCIONES EDUCATIVAS;5/12/2018;FLAGRANTE;HOMBRE;42;ECUADOR
ZONA 1;ESMERALDAS;RIOVERDE;VARIOS;5/12/2018;BOLETA ;HOMBRE;27;ECUADOR
ZONA 5;GUAYAS;GNRAL. ANTONIO ELIZALDE;ROBO A PERSONAS;5/12/2018;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 9;DMQ;QUITO;MICROTRAFICO;5/12/2018;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 9;DMQ;QUITO;MICROTRAFICO;5/12/2018;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;5/12/2018;FLAGRANTE;HOMBRE;31;ECUADOR
ZONA 1;ESMERALDAS;RIOVERDE;VARIOS;5/12/2018;BOLETA ;HOMBRE;25;ECUADOR
ZONA 4;MANABI;MANTA;VARIOS;5/12/2018;BOLETA ;HOMBRE;43;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;5/12/2018;BOLETA ;HOMBRE;40;ECUADOR
ZONA 7;EL ORO;HUAQUILLAS;HERIDAS/LESIONES;5/12/2018;FLAGRANTE;HOMBRE;27;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;4/12/2018;BOLETA ;HOMBRE;30;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;5/12/2018;BOLETA ;HOMBRE;23;ECUADOR
ZONA 6;AZUAY;SAN FERNANDO;HERIDAS/LESIONES;4/12/2018;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 1;ESMERALDAS;QUININDE;VARIOS;5/12/2018;BOLETA ;HOMBRE;40;ECUADOR
ZONA 7;EL ORO;MACHALA;ROBO A PERSONAS;4/12/2018;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;5/12/2018;BOLETA ;HOMBRE;33;ECUADOR
ZONA 2;NAPO;QUIJOS;USURPACION FUNCIONES/SUPLANTACION DE IDENTIDAD;5/12/2018;FLAGRANTE;HOMBRE;33;ECUADOR
ZONA 2;PICHINCHA;MEJIA;VARIOS;5/12/2018;BOLETA ;HOMBRE;28;ECUADOR
ZONA 5;GUAYAS;SANTA LUCIA;HURTO;5/12/2018;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;5/12/2018;BOLETA ;HOMBRE;46;ECUADOR
ZONA 1;SUCUMBIOS;SHUSHUFINDI;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;5/12/2018;FLAGRANTE;HOMBRE;66;ECUADOR
ZONA 6;CAÑAR;CAÑAR;VARIOS;5/12/2018;BOLETA ;HOMBRE;36;ECUADOR
ZONA 8;DMG;SAMBORONDON;TENTATIVA DE VIOLACION;5/12/2018;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 1;IMBABURA;OTAVALO;HERIDAS/LESIONES;5/12/2018;FLAGRANTE;HOMBRE;14;ECUADOR
ZONA 1;IMBABURA;OTAVALO;HERIDAS/LESIONES;5/12/2018;FLAGRANTE;HOMBRE;17;ECUADOR
ZONA 4;MANABI;PORTOVIEJO;VARIOS;5/12/2018;BOLETA ;HOMBRE;37;ECUADOR
ZONA 7;LOJA;LOJA;HERIDAS/LESIONES;5/12/2018;FLAGRANTE;HOMBRE;33;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;5/12/2018;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;5/12/2018;BOLETA ;HOMBRE;49;ECUADOR
ZONA 7;EL ORO;HUAQUILLAS;OTROS ROBOS;4/12/2018;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 7;EL ORO;HUAQUILLAS;OTROS ROBOS;4/12/2018;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 1;ESMERALDAS;RIOVERDE;VARIOS;5/12/2018;BOLETA ;HOMBRE;40;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;5/12/2018;BOLETA ;HOMBRE;23;ECUADOR
ZONA 3;CHIMBORAZO;RIOBAMBA;HERIDAS/LESIONES;5/12/2018;FLAGRANTE;HOMBRE;27;ECUADOR
ZONA 9;DMQ;QUITO;ACOSO SEXUAL;4/12/2018;FLAGRANTE;HOMBRE;SIN DATO;COLOMBIA
ZONA 3;CHIMBORAZO;RIOBAMBA;VARIOS;5/12/2018;BOLETA ;HOMBRE;21;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;5/12/2018;BOLETA ;HOMBRE;40;ECUADOR
ZONA 5;BOLIVAR;CHILLANES;VARIOS;5/12/2018;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 4;MANABI;SUCRE;VARIOS;5/12/2018;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 4;MANABI;MANTA;HERIDAS/LESIONES;5/12/2018;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 7;EL ORO;PASAJE;VARIOS;5/12/2018;FLAGRANTE;MUJER;49;ECUADOR
ZONA 7;EL ORO;PASAJE;VARIOS;5/12/2018;FLAGRANTE;MUJER;30;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;VARIOS;5/12/2018;BOLETA ;HOMBRE;32;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;4/12/2018;FLAGRANTE;HOMBRE;31;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;5/12/2018;FLAGRANTE;MUJER;57;ECUADOR
ZONA 1;CARCHI;TULCAN;MICROTRAFICO;5/12/2018;FLAGRANTE;MUJER;SIN DATO;COLOMBIA
ZONA 1;CARCHI;TULCAN;MICROTRAFICO;5/12/2018;FLAGRANTE;HOMBRE;SIN DATO;COLOMBIA
ZONA 7;ZAMORA CHINCHIPE;ZAMORA;VARIOS;5/12/2018;FLAGRANTE;HOMBRE;40;ECUADOR
ZONA 5;GUAYAS;MILAGRO;HURTO;5/12/2018;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 1;IMBABURA;IBARRA;HURTO;5/12/2018;FLAGRANTE;MUJER;38;ECUADOR
ZONA 1;IMBABURA;IBARRA;HURTO;5/12/2018;FLAGRANTE;HOMBRE;47;ECUADOR
ZONA 1;IMBABURA;IBARRA;HURTO;5/12/2018;FLAGRANTE;MUJER;46;ECUADOR
ZONA 5;GUAYAS;EL TRIUNFO;HERIDAS/LESIONES;5/12/2018;FLAGRANTE;MUJER;39;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;5/12/2018;FLAGRANTE;HOMBRE;43;ECUADOR
ZONA 3;TUNGURAHUA;AMBATO;VARIOS;5/12/2018;BOLETA ;HOMBRE;25;ECUADOR
ZONA 7;EL ORO;MACHALA;VARIOS;5/12/2018;BOLETA ;HOMBRE;37;ECUADOR
ZONA 7;EL ORO;MACHALA;TENTATIVA DE ROBO;5/12/2018;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 3;COTOPAXI;LATACUNGA;VARIOS;5/12/2018;BOLETA ;MUJER;28;ECUADOR
ZONA 6;AZUAY;GUACHAPALA;VARIOS;5/12/2018;BOLETA ;HOMBRE;44;ECUADOR
ZONA 5;GUAYAS;SAN JACINTO DE YAGUACHI;VARIOS;5/12/2018;BOLETA ;HOMBRE;32;ECUADOR
ZONA 7;LOJA;LOJA;HERIDAS/LESIONES;5/12/2018;FLAGRANTE;HOMBRE;62;ECUADOR
ZONA 7;LOJA;LOJA;HERIDAS/LESIONES;5/12/2018;FLAGRANTE;MUJER;34;ECUADOR
ZONA 6;AZUAY;CUENCA;ROBO A PERSONAS;5/12/2018;FLAGRANTE;HOMBRE;15;ECUADOR
ZONA 6;AZUAY;CUENCA;ROBO A PERSONAS;5/12/2018;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 3;PASTAZA;PASTAZA;ROBO DOMICILIO;5/12/2018;FLAGRANTE;HOMBRE;30;ECUADOR
ZONA 2;NAPO;TENA;VARIOS;5/12/2018;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;5/12/2018;FLAGRANTE;HOMBRE;32;ECUADOR
ZONA 4;MANABI;MANTA;VARIOS;5/12/2018;BOLETA ;HOMBRE;35;ECUADOR
ZONA 5;GUAYAS;EMPALME;HERIDAS/LESIONES;5/12/2018;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 3;CHIMBORAZO;RIOBAMBA;MICROTRAFICO;5/12/2018;FLAGRANTE;HOMBRE;SIN DATO;COLOMBIA
ZONA 3;CHIMBORAZO;RIOBAMBA;MICROTRAFICO;5/12/2018;FLAGRANTE;HOMBRE;SIN DATO;COLOMBIA
ZONA 7;LOJA;LOJA;MICROTRAFICO;5/12/2018;FLAGRANTE;HOMBRE;SIN DATO;ARGENTINA
ZONA 9;DMQ;QUITO;VARIOS;5/12/2018;BOLETA ;HOMBRE;27;ECUADOR
ZONA 2;NAPO;QUIJOS;VARIOS;5/12/2018;BOLETA ;HOMBRE;45;ECUADOR
ZONA 7;EL ORO;SANTA ROSA;VARIOS;5/12/2018;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 5;SANTA ELENA;LA LIBERTAD;MICROTRAFICO;5/12/2018;FLAGRANTE;HOMBRE;36;ECUADOR
ZONA 3;CHIMBORAZO;RIOBAMBA;VARIOS;5/12/2018;BOLETA ;MUJER;45;ECUADOR
ZONA 8;DMG;GUAYAQUIL;RECEPTACION;5/12/2018;FLAGRANTE;HOMBRE;29;ECUADOR
ZONA 6;AZUAY;CUENCA;VARIOS;5/12/2018;BOLETA ;HOMBRE;38;ECUADOR
ZONA 5;SANTA ELENA;LA LIBERTAD;MICROTRAFICO;5/12/2018;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 3;PASTAZA;SANTA CLARA;VARIOS;5/12/2018;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 9;DMQ;QUITO;MICROTRAFICO;5/12/2018;FLAGRANTE;HOMBRE;29;ECUADOR
ZONA 3;TUNGURAHUA;AMBATO;VARIOS;5/12/2018;BOLETA ;HOMBRE;43;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;HERIDAS/LESIONES;5/12/2018;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 8;DMG;GUAYAQUIL;RECEPTACION;5/12/2018;FLAGRANTE;HOMBRE;44;ECUADOR
ZONA 9;DMQ;QUITO;MICROTRAFICO;5/12/2018;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;5/12/2018;FLAGRANTE;HOMBRE;29;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;5/12/2018;FLAGRANTE;HOMBRE;43;ECUADOR
ZONA 1;CARCHI;TULCAN;VARIOS;5/12/2018;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 3;CHIMBORAZO;RIOBAMBA;HERIDAS/LESIONES;5/12/2018;FLAGRANTE;HOMBRE;69;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;5/12/2018;BOLETA ;HOMBRE;31;ECUADOR
ZONA 2;NAPO;CARLOS JULIO AROSEMENA TOLA;VARIOS;5/12/2018;FLAGRANTE;HOMBRE;37;ECUADOR
ZONA 3;TUNGURAHUA;AMBATO;HERIDAS/LESIONES;5/12/2018;FLAGRANTE;MUJER;47;ECUADOR
ZONA 3;TUNGURAHUA;AMBATO;HERIDAS/LESIONES;5/12/2018;FLAGRANTE;MUJER;51;ECUADOR
ZONA 3;TUNGURAHUA;AMBATO;HERIDAS/LESIONES;5/12/2018;FLAGRANTE;MUJER;65;ECUADOR
ZONA 5;LOS RIOS;BABAHOYO;MICROTRAFICO;5/12/2018;FLAGRANTE;HOMBRE;27;ECUADOR
ZONA 6;MORONA SANTIAGO;GUALAQUIZA;VARIOS;5/12/2018;BOLETA ;HOMBRE;27;ECUADOR
ZONA 1;IMBABURA;IBARRA;VARIOS;5/12/2018;BOLETA ;HOMBRE;29;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;5/12/2018;BOLETA ;HOMBRE;32;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;5/12/2018;BOLETA ;HOMBRE;30;ECUADOR
ZONA 8;DMG;GUAYAQUIL;HURTO;5/12/2018;FLAGRANTE;HOMBRE;50;ECUADOR
ZONA 2;PICHINCHA;PEDRO VICENTE MALDONADO;RECEPTACION;5/12/2018;FLAGRANTE;HOMBRE;30;COLOMBIA
ZONA 2;PICHINCHA;PEDRO VICENTE MALDONADO;RECEPTACION;5/12/2018;FLAGRANTE;HOMBRE;24;COLOMBIA
ZONA 5;LOS RIOS;QUEVEDO;HURTO;5/12/2018;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 8;DMG;DURAN;HURTO;5/12/2018;FLAGRANTE;HOMBRE;60;ECUADOR
ZONA 8;DMG;DURAN;HURTO;5/12/2018;FLAGRANTE;HOMBRE;52;ECUADOR
ZONA 8;DMG;DURAN;HURTO;5/12/2018;FLAGRANTE;HOMBRE;59;ECUADOR
ZONA 8;DMG;DURAN;HURTO;5/12/2018;FLAGRANTE;MUJER;38;ECUADOR
