Zona;Subzona;Cantón;presunta_subinfraccion;Fecha de Detención;Sexo;Edad;Nacionalidad
ZONA 3;COTOPAXI;LATACUNGA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;29/10/2021;HOMBRE;30;ECUATORIANO
ZONA 6;CAÑAR;BIBLIAN;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;30/10/2021;HOMBRE;34;ECUATORIANO
ZONA 7;EL ORO;PASAJE;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;29/10/2021;HOMBRE;30;ECUATORIANO
ZONA 1;IMBABURA;OTAVALO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;30/10/2021;HOMBRE;26;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;30/10/2021;HOMBRE;28;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;30/10/2021;HOMBRE;30;ECUATORIANO
ZONA 3;PASTAZA;PASTAZA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;30/10/2021;HOMBRE;23;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;28/10/2021;HOMBRE;28;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;29/10/2021;HOMBRE;42;ECUATORIANO
ZONA 7;EL ORO;PIÑAS;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;30/10/2021;HOMBRE;30;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;30/10/2021;HOMBRE;27;ECUATORIANO
ZONA 1;ESMERALDAS;QUININDE;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;29/10/2021;HOMBRE;27;ECUATORIANO
ZONA 3;PASTAZA;PASTAZA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;30/10/2021;HOMBRE;36;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;30/10/2021;HOMBRE;39;ECUATORIANO
ZONA 6;MORONA SANTIAGO;MORONA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;29/10/2021;HOMBRE;22;ECUATORIANO
ZONA 5;LOS RIOS;BABA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;29/10/2021;HOMBRE;28;ECUATORIANO
ZONA 3;TUNGURAHUA;SAN PEDRO DE PELILEO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;30/10/2021;HOMBRE;22;ECUATORIANO
ZONA 5;LOS RIOS;VENTANAS;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;29/10/2021;HOMBRE;26;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;30/10/2021;HOMBRE;24;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;30/10/2021;HOMBRE;33;ECUATORIANO
ZONA 5;LOS RIOS;BABA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;29/10/2021;HOMBRE;28;ECUATORIANO
ZONA 2;PICHINCHA;MEJIA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;30/10/2021;HOMBRE;46;ECUATORIANO
ZONA 1;SUCUMBIOS;LAGO AGRIO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;30/10/2021;HOMBRE;36;ECUATORIANO
ZONA 2;PICHINCHA;RUMIÐAHUI;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;29/10/2021;HOMBRE;35;ECUATORIANO
ZONA 1;CARCHI;TULCAN;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;29/10/2021;HOMBRE;28;ECUATORIANO
ZONA 2;PICHINCHA;RUMIÐAHUI;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;30/10/2021;HOMBRE;35;ECUATORIANO
ZONA 6;MORONA SANTIAGO;MORONA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;30/10/2021;HOMBRE;44;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;30/10/2021;HOMBRE;29;ECUATORIANO
ZONA 6;CAÑAR;BIBLIAN;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;28/10/2021;HOMBRE;35;ECUATORIANO
ZONA 3;TUNGURAHUA;BAÑOS DE AGUA SANTA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;29/10/2021;HOMBRE;37;ECUATORIANO
ZONA 5;LOS RIOS;VENTANAS;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;27/10/2021;HOMBRE;61;ECUATORIANO
ZONA 6;CAÑAR;AZOGUES;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;30/10/2021;HOMBRE;43;ECUATORIANO
ZONA 6;CAÑAR;AZOGUES;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;30/10/2021;HOMBRE;35;ECUATORIANO
ZONA 1;CARCHI;SAN PEDRO DE HUACA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;30/10/2021;HOMBRE;27;ECUATORIANO
ZONA 6;CAÑAR;AZOGUES;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;30/10/2021;HOMBRE;30;ECUATORIANO
ZONA 1;ESMERALDAS;ATACAMES;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;30/10/2021;HOMBRE;49;ECUATORIANO
ZONA 4;MANABI;JIPIJAPA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;51;ECUATORIANO
ZONA 5;LOS RIOS;MOCACHE;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;24;ECUATORIANO
ZONA 4;MANABI;PORTOVIEJO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;24;ECUATORIANO
ZONA 6;CAÑAR;AZOGUES;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;30/10/2021;HOMBRE;30;ECUATORIANO
ZONA 4;MANABI;PORTOVIEJO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;29;ECUATORIANO
ZONA 4;MANABI;PORTOVIEJO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;20;ECUATORIANO
ZONA 3;COTOPAXI;SAQUISILI;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;30/10/2021;HOMBRE;32;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;33;ECUATORIANO
ZONA 9;DMQ;QUITO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;36;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;40;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;40;ECUATORIANO
ZONA 1;IMBABURA;OTAVALO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;44;ECUATORIANO
ZONA 2;PICHINCHA;PUERTO QUITO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;30/10/2021;HOMBRE;25;ECUATORIANO
ZONA 4;MANABI;JARAMIJO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;26;ECUATORIANO
ZONA 2;PICHINCHA;RUMIÐAHUI;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;24;ECUATORIANO
ZONA 9;DMQ;QUITO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;1/11/2021;HOMBRE;36;ECUATORIANO
ZONA 4;MANABI;CHONE;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;48;ECUATORIANO
ZONA 9;DMQ;QUITO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;1/11/2021;HOMBRE;36;ECUATORIANO
ZONA 9;DMQ;QUITO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;30;ECUATORIANO
ZONA 9;DMQ;QUITO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;30/10/2021;HOMBRE;53;ECUATORIANO
ZONA 3;PASTAZA;PASTAZA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;1/11/2021;HOMBRE;30;ECUATORIANO
ZONA 1;CARCHI;TULCAN;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;29/10/2021;HOMBRE;21;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;50;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;31;ECUATORIANO
ZONA 2;PICHINCHA;CAYAMBE;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;44;ECUATORIANO
ZONA 1;ESMERALDAS;ATACAMES;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;1/11/2021;HOMBRE;30;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;38;ECUATORIANO
ZONA 2;ORELLANA;ORELLANA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;37;ECUATORIANO
ZONA 1;ESMERALDAS;ATACAMES;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;29;ECUATORIANO
ZONA 1;SUCUMBIOS;LAGO AGRIO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;1/11/2021;HOMBRE;63;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;23;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;20;ECUATORIANO
ZONA 2;PICHINCHA;RUMIÐAHUI;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;31;ECUATORIANO
ZONA 4;MANABI;CHONE;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;34;ECUATORIANO
ZONA 4;MANABI;CHONE;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;29/10/2021;HOMBRE;32;ECUATORIANO
ZONA 3;PASTAZA;PASTAZA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;25;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;30/10/2021;HOMBRE;43;ECUATORIANO
ZONA 3;PASTAZA;PASTAZA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;35;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;42;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;29/10/2021;HOMBRE;57;ECUATORIANO
ZONA 2;PICHINCHA;MEJIA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;33;ECUATORIANO
ZONA 2;PICHINCHA;MEJIA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;32;ECUATORIANO
0;MAR TERRITORIAL;MAR TERRITORIAL;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;1/11/2021;HOMBRE;32;ECUATORIANO
ZONA 3;PASTAZA;PASTAZA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;24;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;29/10/2021;HOMBRE;36;ECUATORIANO
ZONA 2;PICHINCHA;MEJIA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;30/10/2021;HOMBRE;57;ECUATORIANO
ZONA 1;CARCHI;TULCAN;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;29/10/2021;HOMBRE;21;ECUATORIANO
ZONA 2;PICHINCHA;CAYAMBE;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;23;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;29/10/2021;HOMBRE;32;ECUATORIANO
ZONA 3;PASTAZA;PASTAZA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;20;ECUATORIANO
ZONA 4;MANABI;EL CARMEN;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;40;ECUATORIANO
ZONA 5;LOS RIOS;MONTALVO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;30/10/2021;HOMBRE;32;ECUATORIANO
ZONA 2;PICHINCHA;RUMIÐAHUI;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;28;ECUATORIANO
ZONA 9;DMQ;QUITO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;29/10/2021;HOMBRE;30;ECUATORIANO
ZONA 5;LOS RIOS;MONTALVO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;30/10/2021;HOMBRE;32;ECUATORIANO
ZONA 4;MANABI;EL CARMEN;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;29;ECUATORIANO
ZONA 7;EL ORO;HUAQUILLAS;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;2/11/2021;HOMBRE;29;ECUATORIANO
ZONA 1;ESMERALDAS;ATACAMES;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;29;ECUATORIANO
ZONA 7;EL ORO;PORTOVELO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;35;ECUATORIANO
ZONA 2;PICHINCHA;MEJIA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;25;ECUATORIANO
ZONA 9;DMQ;QUITO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;30/10/2021;HOMBRE;34;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;30/10/2021;HOMBRE;25;ECUATORIANO
ZONA 1;ESMERALDAS;ATACAMES;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;2/11/2021;HOMBRE;23;ECUATORIANO
ZONA 1;ESMERALDAS;ATACAMES;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;2/11/2021;HOMBRE;30;ECUATORIANO
ZONA 1;ESMERALDAS;ATACAMES;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;2/11/2021;HOMBRE;35;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;42;ECUATORIANO
ZONA 7;EL ORO;PASAJE;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;30/10/2021;HOMBRE;26;ECUATORIANO
ZONA 6;CAÑAR;AZOGUES;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;25;ECUATORIANO
ZONA 6;CAÑAR;AZOGUES;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;35;ECUATORIANO
ZONA 1;ESMERALDAS;ATACAMES;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;2/11/2021;HOMBRE;30;ECUATORIANO
ZONA 6;CAÑAR;AZOGUES;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;28;ECUATORIANO
ZONA 6;CAÑAR;AZOGUES;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;46;ECUATORIANO
ZONA 1;SUCUMBIOS;SHUSHUFINDI;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;1/11/2021;HOMBRE;48;ECUATORIANO
ZONA 1;ESMERALDAS;ATACAMES;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;34;ECUATORIANO
ZONA 7;EL ORO;PASAJE;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;2/11/2021;HOMBRE;23;ECUATORIANO
ZONA 4;MANABI;JARAMIJO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;1/11/2021;HOMBRE;35;ECUATORIANO
ZONA 6;CAÑAR;AZOGUES;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;42;ECUATORIANO
ZONA 7;EL ORO;ARENILLAS;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;28;ECUATORIANO
ZONA 7;EL ORO;HUAQUILLAS;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;1/11/2021;HOMBRE;37;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;1/11/2021;HOMBRE;50;ECUATORIANO
ZONA 6;CAÑAR;AZOGUES;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;23;ECUATORIANO
ZONA 1;ESMERALDAS;ATACAMES;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;36;ECUATORIANO
ZONA 4;MANABI;EL CARMEN;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;36;ECUATORIANO
ZONA 2;PICHINCHA;MEJIA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;1/11/2021;HOMBRE;28;ECUATORIANO
ZONA 1;ESMERALDAS;ATACAMES;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;2/11/2021;HOMBRE;32;ECUATORIANO
ZONA 5;BOLIVAR;CHIMBO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;2/11/2021;HOMBRE;28;ECUATORIANO
ZONA 2;PICHINCHA;CAYAMBE;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;2/11/2021;HOMBRE;36;ECUATORIANO
ZONA 2;PICHINCHA;RUMIÐAHUI;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;2/11/2021;HOMBRE;48;ECUATORIANO
ZONA 4;MANABI;EL CARMEN;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;47;ECUATORIANO
ZONA 1;ESMERALDAS;ATACAMES;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;1/11/2021;HOMBRE;32;ECUATORIANO
ZONA 5;LOS RIOS;MOCACHE;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;2/11/2021;HOMBRE;33;ECUATORIANO
ZONA 1;ESMERALDAS;ATACAMES;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;24;ECUATORIANO
ZONA 1;CARCHI;TULCAN;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;1/11/2021;HOMBRE;22;ECUATORIANO
ZONA 1;ESMERALDAS;ATACAMES;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;1/11/2021;HOMBRE;33;ECUATORIANO
ZONA 3;TUNGURAHUA;SANTIAGO DE PILLARO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;1/11/2021;HOMBRE;33;ECUATORIANO
ZONA 7;EL ORO;HUAQUILLAS;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;20;ECUATORIANO
ZONA 7;EL ORO;SANTA ROSA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;2/11/2021;HOMBRE;51;ECUATORIANO
ZONA 2;ORELLANA;LORETO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;3/11/2021;HOMBRE;33;ECUATORIANO
ZONA 3;TUNGURAHUA;SANTIAGO DE PILLARO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;2/11/2021;HOMBRE;57;ECUATORIANO
ZONA 1;SUCUMBIOS;LAGO AGRIO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2021;HOMBRE;63;ECUATORIANO
ZONA 1;ESMERALDAS;ATACAMES;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;2/11/2021;HOMBRE;42;ECUATORIANO
ZONA 2;PICHINCHA;PEDRO VICENTE MALDONADO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;2/11/2021;HOMBRE;52;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;2/11/2021;HOMBRE;36;ECUATORIANO
ZONA 1;ESMERALDAS;ATACAMES;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;2/11/2021;HOMBRE;36;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;4/11/2021;HOMBRE;64;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;4/11/2021;HOMBRE;42;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;4/11/2021;HOMBRE;19;ECUATORIANO
ZONA 1;SUCUMBIOS;LAGO AGRIO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;5/11/2021;HOMBRE;46;ECUATORIANO
ZONA 6;CAÑAR;LA TRONCAL;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;2/11/2021;HOMBRE;53;ECUATORIANO
ZONA 2;NAPO;TENA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;3/11/2021;HOMBRE;34;ECUATORIANO
ZONA 2;ORELLANA;ORELLANA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;6/11/2021;HOMBRE;30;ECUATORIANO
ZONA 6;CAÑAR;AZOGUES;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;6/11/2021;HOMBRE;35;ECUATORIANO
ZONA 6;CAÑAR;AZOGUES;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;6/11/2021;HOMBRE;35;ECUATORIANO
ZONA 6;CAÑAR;AZOGUES;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;6/11/2021;HOMBRE;20;ECUATORIANO
ZONA 4;MANABI;PICHINCHA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;6/11/2021;HOMBRE;32;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;5/11/2021;HOMBRE;24;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;6/11/2021;HOMBRE;26;ECUATORIANO
ZONA 2;PICHINCHA;MEJIA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;6/11/2021;HOMBRE;39;ECUATORIANO
ZONA 7;ZAMORA CHINCHIPE;ZAMORA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;3/11/2021;HOMBRE;43;ECUATORIANO
ZONA 4;MANABI;PORTOVIEJO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;6/11/2021;HOMBRE;25;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;5/11/2021;HOMBRE;25;ECUATORIANO
