Zona;Subzona;Cantón;presunta_subinfraccion;Fecha de Detención;Sexo;Edad;Nacionalidad
ZONA 3;TUNGURAHUA;SANTIAGO DE PILLARO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;30/8/2020;HOMBRE;54;ECUATORIANO
ZONA 2;NAPO;TENA;ALMACENAMIENTO
ZONA 1;SUCUMBIOS;SHUSHUFINDI;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;27/6/2020;HOMBRE;48;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;VIOLENCIA SEXUAL CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;16/2/2020;HOMBRE;27;ECUATORIANO
ZONA 2;ORELLANA;ORELLANA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;29/8/2020;HOMBRE;26;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;HURTO;22/8/2020;HOMBRE;26;ECUATORIANO
ZONA 2;PICHINCHA;MEJIA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;22/8/2020;HOMBRE;24;ECUATORIANO
ZONA 3;TUNGURAHUA;SANTIAGO DE PILLARO;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;17/10/2020;HOMBRE;29;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;18/9/2020;HOMBRE;39;ECUATORIANO
ZONA 9;DMQ;QUITO;CONTRAVENCIONES DE CUARTA CLASE;15/2/2020;MUJER;54;ECUATORIANO
ZONA 9;DMQ;QUITO;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;22/5/2020;HOMBRE;26;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;5/1/2020;HOMBRE;44;COLOMBIANO
ZONA 5;GUAYAS;SAN JACINTO DE YAGUACHI;TENTATIVA;30/8/2020;HOMBRE;31;ECUATORIANO
ZONA 6;MORONA SANTIAGO;MORONA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;26/11/2020;HOMBRE;24;ECUATORIANO
ZONA 9;DMQ;QUITO;CONTRAVENCIONES DE CUARTA CLASE;24/9/2020;HOMBRE;24;ECUATORIANO
ZONA 5;GUAYAS;MILAGRO;TENENCIA Y PORTE DE ARMAS;17/7/2020;HOMBRE;19;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;DAÑO A BIEN AJENO;5/10/2020;MUJER;38;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;12/3/2020;HOMBRE;31;ECUATORIANO
ZONA 5;GUAYAS;EL TRIUNFO;ROBO A PERSONAS;10/4/2020;HOMBRE;23;ECUATORIANO
ZONA 5;LOS RIOS;MOCACHE;BOLETA DE APREMIO;15/2/2020;HOMBRE;22;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ESTAFA;23/11/2020;HOMBRE;34;ECUATORIANO
ZONA 5;LOS RIOS;BABAHOYO;LESIONES;8/9/2020;MUJER;22;ECUATORIANO
ZONA 2;ORELLANA;ORELLANA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;1/3/2020;HOMBRE;50;ECUATORIANO
ZONA 2;PICHINCHA;PUERTO QUITO;RECEPTACIÓN;12/9/2020;HOMBRE;24;ECUATORIANO
ZONA 2;ORELLANA;ORELLANA;ABIGEATO;22/7/2020;HOMBRE;35;ECUATORIANO
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;12/2/2020;HOMBRE;19;ECUATORIANO
ZONA 5;LOS RIOS;VINCES;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;29/7/2020;HOMBRE;38;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;10/1/2020;HOMBRE;23;ECUATORIANO
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;4/11/2020;HOMBRE;27;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;12/3/2020;HOMBRE;35;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;15/6/2020;HOMBRE;25;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;BOLETA DE APREMIO;14/8/2020;HOMBRE;28;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;20/3/2020;HOMBRE;41;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;17/9/2020;MUJER;30;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;16/5/2020;HOMBRE;50;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;17/9/2020;MUJER;56;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;VIOLENCIA PSICOLÓGICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;11/8/2020;HOMBRE;36;ECUATORIANO
ZONA 3;TUNGURAHUA;SANTIAGO DE PILLARO;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;4/1/2020;HOMBRE;22;ECUATORIANO
ZONA 8;DMG;DURAN;LESIONES;24/8/2020;HOMBRE;20;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;1/8/2020;HOMBRE;24;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;29/7/2020;HOMBRE;25;ECUATORIANO
ZONA 9;DMQ;QUITO;LESIONES;13/9/2020;HOMBRE;33;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;21/7/2020;MUJER;20;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;25/9/2020;HOMBRE;32;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;28/10/2020;HOMBRE;35;ECUATORIANO
ZONA 3;CHIMBORAZO;GUANO;BOLETA DE AUXILIO;30/1/2020;HOMBRE;67;ECUATORIANO
ZONA 2;PICHINCHA;MEJIA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;18/9/2020;HOMBRE;35;ECUATORIANO
ZONA 3;CHIMBORAZO;GUANO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;27/9/2020;HOMBRE;29;ECUATORIANO
ZONA 7;EL ORO;MAR TERRITORIAL;BOLETA DE APREMIO;30/1/2020;HOMBRE;30;ECUATORIANO
ZONA 2;ORELLANA;ORELLANA;VIOLACIÓN;8/8/2020;HOMBRE;32;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;BOLETA DE APREMIO;31/8/2020;HOMBRE;26;ECUATORIANO
ZONA 3;PASTAZA;MERA;VIOLENCIA PSICOLÓGICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;11/2/2020;HOMBRE;23;ECUATORIANO
ZONA 3;PASTAZA;PASTAZA;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;27/1/2020;HOMBRE;26;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;SECUESTRO;4/2/2020;MUJER;34;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;SECUESTRO;4/2/2020;MUJER;31;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;SECUESTRO;4/2/2020;MUJER;24;ECUATORIANO
ZONA 5;SANTA ELENA;SANTA ELENA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;2/6/2020;HOMBRE;40;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;13/3/2020;HOMBRE;38;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;13/2/2020;HOMBRE;27;ECUATORIANO
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;23/10/2020;HOMBRE;19;ECUATORIANO
ZONA 1;IMBABURA;COTACACHI;ROBO A PERSONAS;20/4/2020;HOMBRE;17;ECUATORIANO
ZONA 9;DMQ;QUITO;HOMICIDIO;8/4/2020;HOMBRE;35;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;17/1/2020;HOMBRE;16;ECUATORIANO
ZONA 9;DMQ;QUITO;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;26/2/2020;HOMBRE;36;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;17/8/2020;HOMBRE;20;ECUATORIANO
ZONA 7;EL ORO;SANTA ROSA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;15/4/2020;HOMBRE;19;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;19/11/2020;HOMBRE;27;ECUATORIANO
ZONA 4;MANABI;JIPIJAPA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;20/10/2020;HOMBRE;46;ECUATORIANO
ZONA 6;AZUAY;CUENCA;ROBO A PERSONAS;7/1/2020;HOMBRE;19;ECUATORIANO
ZONA 4;MANABI;TOSAGUA;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;20/1/2020;HOMBRE;20;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;BOLETA DE APREMIO;22/1/2020;HOMBRE;46;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ROBO  A DOMICILIO;29/10/2020;HOMBRE;28;ECUATORIANO
ZONA 5;SANTA ELENA;LA LIBERTAD;ROBO A PERSONAS;25/9/2020;HOMBRE;18;ECUATORIANO
ZONA 8;DMG;DURAN;BOLETA DE AUXILIO;15/1/2020;HOMBRE;39;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;SUPLANTACIÓN DE IDENTIDAD;24/1/2020;HOMBRE;37;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;BOLETA DE APREMIO;27/8/2020;HOMBRE;35;ECUATORIANO
ZONA 5;GUAYAS;NARANJAL;BOLETA DE DETENCIÓN/CAPTURA;15/11/2020;MUJER;51;ECUATORIANO
ZONA 1;ESMERALDAS;QUININDE;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;4/9/2020;HOMBRE;30;ECUATORIANO
ZONA 2;ORELLANA;LA JOYA DE LOS SACHAS;BOLETA DE AUXILIO;17/11/2020;MUJER;26;ECUATORIANO
ZONA 4;MANABI;EL CARMEN;CONTRAVENCIONES DE PRIMERA CLASE;2/2/2020;HOMBRE;29;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;26/11/2020;HOMBRE;23;ECUATORIANO
ZONA 2;PICHINCHA;RUMIÐAHUI;HURTO;17/5/2020;HOMBRE;32;ECUATORIANO
ZONA 2;ORELLANA;LA JOYA DE LOS SACHAS;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;9/2/2020;HOMBRE;26;COLOMBIANO
ZONA 3;TUNGURAHUA;AMBATO;INCENDIO;19/4/2020;HOMBRE;26;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;13/3/2020;MUJER;23;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;BOLETA DE APREMIO;27/6/2020;HOMBRE;39;ECUATORIANO
ZONA 2;NAPO;TENA;VIOLENCIA SEXUAL CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;10/1/2020;HOMBRE;37;ECUATORIANO
ZONA 4;MANABI;PEDERNALES;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;27/9/2020;HOMBRE;28;ECUATORIANO
ZONA 1;IMBABURA;OTAVALO;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;19/5/2020;HOMBRE;28;ECUATORIANO
ZONA 4;MANABI;PEDERNALES;ROBO  A DOMICILIO;10/8/2020;HOMBRE;25;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;11/8/2020;HOMBRE;20;ECUATORIANO
ZONA 4;MANABI;EL CARMEN;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;9/6/2020;HOMBRE;37;ECUATORIANO
ZONA 5;BOLIVAR;GUARANDA;BOLETA DE APREMIO;18/10/2020;HOMBRE;31;ECUATORIANO
ZONA 5;BOLIVAR;GUARANDA;CONTRAVENCIONES DE SEGUNDA CLASE;11/5/2020;HOMBRE;45;ECUATORIANO
ZONA 5;LOS RIOS;VALENCIA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;16/11/2020;HOMBRE;49;ECUATORIANO
ZONA 2;NAPO;TENA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;2/6/2020;HOMBRE;26;ECUATORIANO
ZONA 9;DMQ;QUITO;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;2/5/2020;HOMBRE;24;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;31/7/2020;HOMBRE;22;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ESTAFA;28/8/2020;MUJER;37;ECUATORIANO
ZONA 6;MORONA SANTIAGO;SUCUA;VIOLACIÓN;26/8/2020;HOMBRE;50;ECUATORIANO
ZONA 6;MORONA SANTIAGO;MORONA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;5/5/2020;HOMBRE;74;ECUATORIANO
ZONA 6;MORONA SANTIAGO;LOGROÐO;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;17/11/2020;HOMBRE;50;ECUATORIANO
ZONA 6;MORONA SANTIAGO;MORONA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;5/5/2020;HOMBRE;31;ECUATORIANO
ZONA 7;LOJA;MACARA;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;21/5/2020;HOMBRE;39;PERUANO
ZONA 3;TUNGURAHUA;AMBATO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;15/9/2020;MUJER;36;ECUATORIANO
ZONA 3;TUNGURAHUA;PATATE;BOLETA DE APREMIO;22/11/2020;HOMBRE;42;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;SUMINISTRO DE SUSTANCIAS ESTUPEFACIENTES
ZONA 3;COTOPAXI;LATACUNGA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;1/2/2020;HOMBRE;27;ECUATORIANO
ZONA 5;LOS RIOS;URDANETA;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;6/3/2020;HOMBRE;30;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TENENCIA Y PORTE DE ARMAS;3/6/2020;HOMBRE;22;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;DESTRUCCIÓN O INUTILIZACIÓN DE BIENES;19/6/2020;HOMBRE;18;ECUATORIANO
ZONA 5;BOLIVAR;SAN MIGUEL;ATAQUE O RESISTENCIA;8/1/2020;HOMBRE;44;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE APREMIO;25/9/2020;HOMBRE;39;ECUATORIANO
ZONA 9;DMQ;QUITO;CONTRAVENCIONES DE CUARTA CLASE;18/11/2020;HOMBRE;26;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;19/10/2020;HOMBRE;42;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;24/11/2020;HOMBRE;15;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;7/11/2020;HOMBRE;26;ECUATORIANO
ZONA 2;PICHINCHA;MEJIA;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;13/9/2020;HOMBRE;34;ECUATORIANO
ZONA 5;BOLIVAR;GUARANDA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;21/10/2020;HOMBRE;36;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;1/2/2020;HOMBRE;39;ECUATORIANO
ZONA 1;SUCUMBIOS;LAGO AGRIO;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;7/7/2020;HOMBRE;22;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;BOLETA DE AUXILIO;3/2/2020;HOMBRE;42;ECUATORIANO
ZONA 9;DMQ;QUITO;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;29/4/2020;HOMBRE;27;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;31/1/2020;HOMBRE;32;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;30/3/2020;HOMBRE;23;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;CONTRAVENCIONES DE SEGUNDA CLASE;30/9/2020;HOMBRE;39;ECUATORIANO
ZONA 5;LOS RIOS;QUEVEDO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;30/9/2020;MUJER;41;COLOMBIANO
ZONA 9;DMQ;QUITO;HOMICIDIO;13/6/2020;HOMBRE;29;VENEZOLANO
ZONA 1;SUCUMBIOS;LAGO AGRIO;ALMACENAMIENTO
ZONA 8;DMG;GUAYAQUIL;ROBO;13/11/2020;HOMBRE;36;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;23/10/2020;HOMBRE;30;ECUATORIANO
ZONA 6;CAÑAR;LA TRONCAL;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;22/11/2020;HOMBRE;28;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;27/9/2020;HOMBRE;31;ECUATORIANO
ZONA 5;GUAYAS;PEDRO CARBO;CONTRAVENCIÓN DE HURTO;19/9/2020;HOMBRE;22;ECUATORIANO
0;MAR TERRITORIAL;MAR TERRITORIAL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;17/11/2020;HOMBRE;26;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;2/3/2020;HOMBRE;24;ECUATORIANO
ZONA 8;DMG;DURAN;OTROS ROBOS;9/7/2020;HOMBRE;22;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;24/1/2020;MUJER;23;ECUATORIANO
ZONA 5;GUAYAS;LOMAS DE SARGENTILLO;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;1/11/2020;HOMBRE;35;ECUATORIANO
ZONA 4;MANABI;JIPIJAPA;ROBO A INSTITUCIONES EDUCATIVAS;5/8/2020;HOMBRE;20;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ASESINATO;6/7/2020;HOMBRE;40;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;27/2/2020;HOMBRE;25;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;RECEPTACIÓN;21/5/2020;HOMBRE;31;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;10/10/2020;MUJER;32;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;EXTORSIÓN;1/9/2020;HOMBRE;37;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;EXTORSIÓN;1/9/2020;HOMBRE;33;ECUATORIANO
ZONA 4;MANABI;PUERTO LOPEZ;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;3/10/2020;HOMBRE;35;ECUATORIANO
ZONA 4;MANABI;JIPIJAPA;CONTRAVENCIONES DE PRIMERA CLASE;22/2/2020;HOMBRE;41;ECUATORIANO
ZONA 4;MANABI;MONTECRISTI;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;23/11/2020;MUJER;32;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ATAQUE O RESISTENCIA;9/11/2020;HOMBRE;17;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;21/6/2020;HOMBRE;24;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;5/2/2020;HOMBRE;21;ECUATORIANO
ZONA 6;AZUAY;CUENCA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;22/11/2020;HOMBRE;43;ECUATORIANO
ZONA 5;LOS RIOS;QUEVEDO;TENENCIA Y PORTE DE ARMAS;18/7/2020;HOMBRE;35;ECUATORIANO
ZONA 5;LOS RIOS;BABAHOYO;LESIONES;3/11/2020;HOMBRE;22;ECUATORIANO
ZONA 2;PICHINCHA;MEJIA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;23/7/2020;MUJER;24;ECUATORIANO
ZONA 5;GUAYAS;MILAGRO;BOLETA DE APREMIO;12/1/2020;HOMBRE;30;ECUATORIANO
ZONA 4;MANABI;EL CARMEN;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;26/2/2020;HOMBRE;28;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;ASESINATO;9/6/2020;HOMBRE;26;ECUATORIANO
ZONA 7;EL ORO;SANTA ROSA;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;4/3/2020;HOMBRE;21;ECUATORIANO
ZONA 5;LOS RIOS;VENTANAS;CONTRAVENCIONES DE SEGUNDA CLASE;3/5/2020;HOMBRE;16;ECUATORIANO
ZONA 5;BOLIVAR;ECHEANDIA;AGRESIÓN;24/10/2020;MUJER;23;VENEZOLANO
ZONA 2;NAPO;TENA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;24/2/2020;HOMBRE;32;ECUATORIANO
ZONA 1;CARCHI;TULCAN;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;25/1/2020;HOMBRE;20;ECUATORIANO
ZONA 5;SANTA ELENA;SANTA ELENA;BOLETA DE DETENCIÓN/CAPTURA;18/3/2020;HOMBRE;26;ECUATORIANO
ZONA 5;LOS RIOS;QUINSALOMA;BOLETA DE APREMIO;1/10/2020;HOMBRE;30;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;2/2/2020;HOMBRE;24;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO A  UNIDADES ECONOMICAS;15/9/2020;HOMBRE;24;VENEZOLANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE DETENCIÓN/CAPTURA;18/11/2020;HOMBRE;31;ECUATORIANO
ZONA 9;DMQ;QUITO;HURTO;5/10/2020;HOMBRE;30;COLOMBIANO
ZONA 3;COTOPAXI;LA MANA;CONTRAVENCIONES DE PRIMERA CLASE;12/11/2020;HOMBRE;32;ECUATORIANO
ZONA 4;MANABI;CHONE;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;23/1/2020;HOMBRE;31;ECUATORIANO
ZONA 8;DMG;DURAN;BOLETA DE APREMIO;28/10/2020;HOMBRE;51;ECUATORIANO
ZONA 6;AZUAY;CUENCA;BOLETA DE AUXILIO;17/9/2020;HOMBRE;35;ECUATORIANO
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;12/2/2020;HOMBRE;29;ECUATORIANO
ZONA 4;MANABI;PORTOVIEJO;ROBO A PERSONAS;8/8/2020;MUJER;40;ECUATORIANO
ZONA 4;MANABI;PORTOVIEJO;ROBO A PERSONAS;8/8/2020;MUJER;44;ECUATORIANO
ZONA 4;MANABI;PEDERNALES;TENENCIA Y PORTE DE ARMAS;17/10/2020;HOMBRE;31;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;10/1/2020;HOMBRE;48;ECUATORIANO
ZONA 5;GUAYAS;EL TRIUNFO;ABUSO SEXUAL;3/10/2020;HOMBRE;15;ECUATORIANO
ZONA 5;GUAYAS;EL TRIUNFO;RECEPTACIÓN;18/11/2020;HOMBRE;23;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;22/11/2020;HOMBRE;38;ECUATORIANO
