Zona;Subzona;Cantón;Presunta_Subinfracción;Fecha de Detención;Sexo;Edad;Nacionalidad
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;28/3/2019;HOMBRE;21;ECUATORIANO
ZONA 7;EL ORO;ARENILLAS;ROBO DOMICILIO;11/4/2019;HOMBRE;16;ECUATORIANO
ZONA 4;MANABI;PORTOVIEJO;ROBO DE MOTOS;11/4/2019;HOMBRE;15;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;BOLETA DE DETENCIÓN/CAPTURA;9/2/2019;HOMBRE;27;ECUATORIANO
ZONA 9;DMQ;QUITO;LESIONES;10/4/2019;HOMBRE;39;ECUATORIANO
ZONA 9;DMQ;QUITO;LESIONES;10/4/2019;MUJER;60;ECUATORIANO
ZONA 9;DMQ;QUITO;LESIONES;10/4/2019;HOMBRE;39;ECUATORIANO
ZONA 3;CHIMBORAZO;GUANO;RECEPTACIÓN;11/4/2019;HOMBRE;21;ECUATORIANO
ZONA 3;CHIMBORAZO;GUANO;RECEPTACIÓN;11/4/2019;HOMBRE;16;ECUATORIANO
ZONA 3;CHIMBORAZO;GUANO;RECEPTACIÓN;11/4/2019;HOMBRE;15;ECUATORIANO
ZONA 1;ESMERALDAS;MUISNE;BOLETA DE APREMIO;11/4/2019;HOMBRE;43;ECUATORIANO
ZONA 1;ESMERALDAS;QUININDE;PROCEDIMIENTOS;11/4/2019;HOMBRE;39;PERUANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE APREMIO;11/4/2019;HOMBRE;60;ECUATORIANO
ZONA 7;LOJA;LOJA;NOVEDADES;11/4/2019;HOMBRE;29;ECUATORIANO
ZONA 7;LOJA;LOJA;NOVEDADES;11/4/2019;HOMBRE;19;ECUATORIANO
ZONA 4;MANABI;MANTA;ROBO A PERSONAS;12/4/2019;HOMBRE;33;ECUATORIANO
ZONA 7;LOJA;LOJA;RECEPTACIÓN;11/4/2019;HOMBRE;23;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE DETENCIÓN/CAPTURA;11/4/2019;HOMBRE;21;ECUATORIANO
ZONA 4;MANABI;24 DE MAYO;CONTRAVENCIONES DE SEGUNDA CLASE;11/4/2019;HOMBRE;33;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;11/4/2019;HOMBRE;43;ECUATORIANO
ZONA 7;EL ORO;MACHALA;BOLETA DE APREMIO;11/4/2019;HOMBRE;29;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;CONTRAVENCIÓN DE HURTO;4/1/2019;HOMBRE;27;ECUATORIANO
ZONA 1;IMBABURA;OTAVALO;BOLETA DE DETENCIÓN/CAPTURA;11/4/2019;HOMBRE;33;ECUATORIANO
ZONA 9;DMQ;QUITO;DAÑO A BIEN AJENO;3/3/2019;HOMBRE;16;ECUATORIANO
ZONA 7;EL ORO;PASAJE;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;11/4/2019;HOMBRE;35;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;CONTRAVENCIÓN DE HURTO;11/4/2019;MUJER;20;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;RECEPTACIÓN;11/4/2019;HOMBRE;16;ECUATORIANO
ZONA 5;GUAYAS;MILAGRO;NOVEDADES;11/4/2019;MUJER;44;ECUATORIANO
ZONA 5;GUAYAS;MILAGRO;NOVEDADES;11/4/2019;MUJER;16;ECUATORIANO
ZONA 5;GUAYAS;MILAGRO;NOVEDADES;11/4/2019;MUJER;44;ECUATORIANO
ZONA 5;GUAYAS;MILAGRO;NOVEDADES;11/4/2019;MUJER;40;ECUATORIANO
ZONA 9;DMQ;QUITO;PROCEDIMIENTOS;11/4/2019;HOMBRE;24;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;BOLETA DE APREMIO;11/4/2019;HOMBRE;57;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;PROCEDIMIENTOS;11/4/2019;HOMBRE;20;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;BOLETA DE APREMIO;11/4/2019;HOMBRE;42;ECUATORIANO
ZONA 3;TUNGURAHUA;SANTIAGO DE PILLARO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;11/4/2019;HOMBRE;22;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE APREMIO;11/4/2019;HOMBRE;22;ECUATORIANO
ZONA 5;GUAYAS;BALZAR;BOLETA DE APREMIO;11/4/2019;HOMBRE;24;ECUATORIANO
ZONA 6;AZUAY;CUENCA;BOLETA DE APREMIO;11/4/2019;HOMBRE;40;ECUATORIANO
ZONA 1;ESMERALDAS;ELOY ALFARO;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;11/4/2019;MUJER;24;ECUATORIANO
ZONA 9;DMQ;QUITO;FALSIFICACIÓN Y USO DE DOCUMENTO FALSO;11/4/2019;HOMBRE;57;COLOMBIANO
ZONA 9;DMQ;QUITO;BOLETA DE DETENCIÓN/CAPTURA;11/4/2019;HOMBRE;20;ECUATORIANO
ZONA 2;ORELLANA;LA JOYA DE LOS SACHAS;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;11/4/2019;HOMBRE;42;ECUATORIANO
ZONA 9;DMQ;QUITO;FALSIFICACIÓN Y USO DE DOCUMENTO FALSO;11/4/2019;HOMBRE;22;COLOMBIANO
ZONA 8;DMG;DURAN;NOVEDADES;11/4/2019;HOMBRE;42;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;11/4/2019;HOMBRE;22;ECUATORIANO
ZONA 5;GUAYAS;EL TRIUNFO;SECUESTRO;11/4/2019;HOMBRE;31;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;RECEPTACIÓN;11/4/2019;HOMBRE;39;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;11/4/2019;HOMBRE;24;ECUATORIANO
ZONA 7;EL ORO;MACHALA;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;11/4/2019;HOMBRE;23;ECUATORIANO
ZONA 9;DMQ;QUITO;LOS QUE FALTAREN DE CUALQUIER MODO CON GESTOS
ZONA 9;DMQ;QUITO;INJURIAS CALUMNIOSAS;11/4/2019;HOMBRE;35;ECUATORIANO
ZONA 5;SANTA ELENA;LA LIBERTAD;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;11/4/2019;HOMBRE;23;ECUATORIANO
ZONA 7;LOJA;LOJA;TRAFICO ILICITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACION (QUIMICOS);11/4/2019;HOMBRE;25;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE AUXILIO;11/4/2019;HOMBRE;31;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;NOVEDADES;11/4/2019;HOMBRE;31;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;11/4/2019;HOMBRE;36;ECUATORIANO
ZONA 5;LOS RIOS;VINCES;PATRULLAJES Y OPERATIVOS;11/4/2019;HOMBRE;50;ECUATORIANO
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;11/4/2019;MUJER;22;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;NOVEDADES;11/4/2019;HOMBRE;21;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;11/4/2019;HOMBRE;64;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;11/4/2019;HOMBRE;31;ECUATORIANO
ZONA 5;GUAYAS;MILAGRO;ROBO A PERSONAS;6/2/2019;HOMBRE;35;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE DETENCIÓN/CAPTURA;11/4/2019;HOMBRE;36;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;11/4/2019;HOMBRE;50;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;BOLETA DE DETENCIÓN/CAPTURA;11/4/2019;HOMBRE;22;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;11/4/2019;HOMBRE;21;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;11/4/2019;MUJER;34;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;11/4/2019;HOMBRE;42;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;BOLETA DE APREMIO;11/4/2019;HOMBRE;35;ECUATORIANO
ZONA 5;BOLIVAR;SAN MIGUEL DE SALCEDO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;11/4/2019;MUJER;35;ECUATORIANO
ZONA 5;BOLIVAR;SAN MIGUEL DE SALCEDO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;11/4/2019;HOMBRE;35;ECUATORIANO
ZONA 6;CAÑAR;AZOGUES;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;12/4/2019;HOMBRE;34;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;SECUESTRO;11/4/2019;HOMBRE;34;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;SECUESTRO;11/4/2019;HOMBRE;40;ECUATORIANO
ZONA 4;MANABI;EL CARMEN;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;11/4/2019;HOMBRE;33;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;DELINCUENCIA ORGANIZADA;11/4/2019;HOMBRE;42;ECUATORIANO
ZONA 9;DMQ;QUITO;OTROS;11/4/2019;HOMBRE;32;ECUATORIANO
ZONA 9;DMQ;QUITO;ASESINATO;11/4/2019;HOMBRE;18;ECUATORIANO
ZONA 5;GUAYAS;MILAGRO;ROBO A PERSONAS;4/2/2019;HOMBRE;35;ECUATORIANO
ZONA 9;DMQ;QUITO;OTROS;11/4/2019;HOMBRE;28;ECUATORIANO
ZONA 7;EL ORO;MACHALA;BOLETA DE APREMIO;11/4/2019;HOMBRE;39;ECUATORIANO
ZONA 4;MANABI;MANTA;CONTRAVENCIONES DE SEGUNDA CLASE;11/4/2019;MUJER;22;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE DETENCIÓN/CAPTURA;11/4/2019;MUJER;27;ECUATORIANO
ZONA 4;MANABI;MANTA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;11/4/2019;HOMBRE;26;ECUATORIANO
ZONA 4;MANABI;MANTA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;11/4/2019;HOMBRE;31;ECUATORIANO
ZONA 4;MANABI;MANTA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;11/4/2019;HOMBRE;29;ECUATORIANO
ZONA 4;MANABI;MANTA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;11/4/2019;HOMBRE;27;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;BOLETA DE APREMIO;11/4/2019;HOMBRE;33;ECUATORIANO
ZONA 9;DMQ;QUITO;VIOLACIÓN DE PROPIEDAD PRIVADA;11/4/2019;HOMBRE;42;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;SECUESTRO;11/4/2019;HOMBRE;32;ECUATORIANO
ZONA 3;CHIMBORAZO;CUMANDA;BOLETA DE APREMIO;11/4/2019;HOMBRE;18;ECUATORIANO
ZONA 5;LOS RIOS;BABAHOYO;TENENCIA Y PORTE DE ARMAS;11/4/2019;HOMBRE;30;ECUATORIANO
ZONA 5;LOS RIOS;BABAHOYO;TENENCIA Y PORTE DE ARMAS;11/4/2019;HOMBRE;28;ECUATORIANO
ZONA 5;LOS RIOS;BABAHOYO;TENENCIA Y PORTE DE ARMAS;11/4/2019;HOMBRE;39;ECUATORIANO
ZONA 7;EL ORO;PIÃ‘AS;LOS QUE FALTAREN EL RESPETO A LA AUTORIDAD;11/4/2019;HOMBRE;22;ECUATORIANO
ZONA 7;EL ORO;PIÃ‘AS;LOS QUE FALTAREN EL RESPETO A LA AUTORIDAD;11/4/2019;HOMBRE;25;ECUATORIANO
ZONA 5;GUAYAS;NARANJAL;OTROS ROBOS;11/4/2019;HOMBRE;32;ECUATORIANO
ZONA 7;EL ORO;SANTA ROSA;PATRULLAJES Y OPERATIVOS;11/4/2019;HOMBRE;18;ECUATORIANO
ZONA 3;PASTAZA;PASTAZA;PATRULLAJES Y OPERATIVOS;11/4/2019;HOMBRE;30;ECUATORIANO
ZONA 4;MANABI;CHONE;BOLETA DE DETENCIÓN/CAPTURA;12/4/2019;MUJER;28;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;SECUESTRO;11/4/2019;HOMBRE;39;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;SECUESTRO;11/4/2019;HOMBRE;22;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;SECUESTRO;11/4/2019;HOMBRE;61;ECUATORIANO
ZONA 9;DMQ;QUITO;EL HURTO Y ROBO QUE NO PASE DE UN SALARIO MINIMO;11/4/2019;HOMBRE;28;VENEZOLANO
ZONA 9;DMQ;QUITO;EL HURTO Y ROBO QUE NO PASE DE UN SALARIO MINIMO;11/4/2019;HOMBRE;SIN DATO;COLOMBIANO
ZONA 1;CARCHI;TULCAN;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;11/4/2019;HOMBRE;28;ECUATORIANO
ZONA 1;SUCUMBIOS;LAGO AGRIO;BOLETA DE APREMIO;12/4/2019;HOMBRE;39;ECUATORIANO
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;11/4/2019;HOMBRE;22;ECUATORIANO
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;11/4/2019;MUJER;27;ECUATORIANO
ZONA 9;DMQ;QUITO;HURTO;11/4/2019;HOMBRE;23;ECUATORIANO
ZONA 4;MANABI;EL CARMEN;TENTATIVA ;11/4/2019;HOMBRE;28;ECUATORIANO
ZONA 7;LOJA;LOJA;NOVEDADES;11/4/2019;HOMBRE;17;ECUATORIANO
ZONA 8;DMG;DURAN;NOVEDADES;12/4/2019;HOMBRE;39;ECUATORIANO
ZONA 2;NAPO;QUIJOS;HURTO;12/4/2019;HOMBRE;22;ECUATORIANO
ZONA 2;NAPO;QUIJOS;HURTO;12/4/2019;HOMBRE;27;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;11/4/2019;HOMBRE;23;VENEZOLANO
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;11/4/2019;HOMBRE;28;ECUATORIANO
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;11/4/2019;MUJER;19;ECUATORIANO
ZONA 7;LOJA;LOJA;BOLETA DE DETENCIÓN/CAPTURA;11/4/2019;HOMBRE;23;ECUATORIANO
ZONA 3;COTOPAXI;PUJILI;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;12/4/2019;HOMBRE;30;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;11/4/2019;HOMBRE;27;ECUATORIANO
ZONA 9;DMQ;QUITO;PROCEDIMIENTOS;11/4/2019;HOMBRE;23;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;12/4/2019;HOMBRE;28;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;INGRESO DE ARTÍCULOS PROHIBIDOS;11/4/2019;HOMBRE;19;ECUATORIANO
ZONA 8;DMG;DURAN;TENTATIVA ;11/4/2019;HOMBRE;23;ECUATORIANO
ZONA 8;DMG;DURAN;TENTATIVA ;11/4/2019;HOMBRE;30;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;12/4/2019;HOMBRE;28;ECUATORIANO
ZONA 1;CARCHI;TULCAN;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;12/4/2019;HOMBRE;31;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;INGRESO DE ARTÍCULOS PROHIBIDOS;11/4/2019;HOMBRE;SIN DATO;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;11/4/2019;HOMBRE;31;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;12/4/2019;HOMBRE;31;ECUATORIANO
ZONA 6;MORONA SANTIAGO;MORONA;CONTRAVENCIÓN DE HURTO;15/2/2019;HOMBRE;23;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;INGRESO DE ARTÍCULOS PROHIBIDOS;11/4/2019;HOMBRE;77;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;INGRESO DE ARTÍCULOS PROHIBIDOS;11/4/2019;HOMBRE;28;ARGENTINO
ZONA 1;IMBABURA;IBARRA;INGRESO DE ARTÍCULOS PROHIBIDOS;11/4/2019;HOMBRE;32;COLOMBIANO
ZONA 9;DMQ;QUITO;NOVEDADES;11/4/2019;HOMBRE;21;ECUATORIANO
ZONA 2;NAPO;QUIJOS;BOLETA DE DETENCIÓN/CAPTURA;11/4/2019;HOMBRE;29;ECUATORIANO
ZONA 1;CARCHI;TULCAN;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;12/4/2019;HOMBRE;30;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;12/4/2019;HOMBRE;38;ECUATORIANO
ZONA 3;COTOPAXI;PUJILI;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;12/4/2019;HOMBRE;36;ECUATORIANO
ZONA 1;SUCUMBIOS;LAGO AGRIO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;12/4/2019;HOMBRE;37;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;INGRESO DE ARTÍCULOS PROHIBIDOS;11/4/2019;HOMBRE;51;ECUATORIANO
ZONA 9;DMQ;QUITO;NOVEDADES;11/4/2019;HOMBRE;50;ECUATORIANO
ZONA 9;DMQ;QUITO;NOVEDADES;11/4/2019;HOMBRE;44;ECUATORIANO
ZONA 5;LOS RIOS;QUINSALOMA;PATRULLAJES Y OPERATIVOS;11/4/2019;HOMBRE;29;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;11/4/2019;HOMBRE;30;COLOMBIANO
ZONA 4;MANABI;MANTA;ABUSO DE CONFIANZA;11/4/2019;HOMBRE;38;ECUATORIANO
ZONA 6;MORONA SANTIAGO;MORONA;DAÑO A BIEN AJENO;19/2/2019;HOMBRE;23;ECUATORIANO
ZONA 5;LOS RIOS;QUEVEDO;CONTRAVENCIONES DE PRIMERA CLASE;11/4/2019;HOMBRE;37;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;11/4/2019;MUJER;31;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;11/4/2019;HOMBRE;28;COLOMBIANO
ZONA 1;ESMERALDAS;ESMERALDAS;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;11/4/2019;MUJER;43;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;11/4/2019;HOMBRE;23;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;12/4/2019;HOMBRE;29;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;INGRESO DE ARTÍCULOS PROHIBIDOS;11/4/2019;HOMBRE;26;ECUATORIANO
ZONA 1;ESMERALDAS;QUININDE;OTROS;12/4/2019;HOMBRE;22;ECUATORIANO
ZONA 7;LOJA;LOJA;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;12/4/2019;HOMBRE;19;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;INGRESO DE ARTÍCULOS PROHIBIDOS;11/4/2019;HOMBRE;28;ECUATORIANO
ZONA 2;PICHINCHA;CAYAMBE;BOLETA DE AUXILIO;12/4/2019;HOMBRE;24;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;11/4/2019;HOMBRE;31;ECUATORIANO
ZONA 1;CARCHI;TULCAN;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;12/4/2019;HOMBRE;28;ECUATORIANO
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;11/4/2019;HOMBRE;43;ECUATORIANO
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;11/4/2019;MUJER;23;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;12/4/2019;HOMBRE;29;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;12/4/2019;HOMBRE;26;ECUATORIANO
ZONA 8;DMG;SAMBORONDON;BOLETA DE DETENCIÓN/CAPTURA;11/4/2019;HOMBRE;27;ECUATORIANO
ZONA 4;MANABI;MANTA;ROBO A PERSONAS;12/4/2019;HOMBRE;23;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;12/4/2019;HOMBRE;29;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;12/4/2019;HOMBRE;26;ECUATORIANO
ZONA 5;LOS RIOS;URDANETA;ASESINATO;12/4/2019;HOMBRE;27;ECUATORIANO
ZONA 1;SUCUMBIOS;LAGO AGRIO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;12/4/2019;HOMBRE;33;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;NOVEDADES;12/4/2019;HOMBRE;26;ECUATORIANO
ZONA 4;MANABI;MANTA;ROBO A PERSONAS;12/4/2019;HOMBRE;39;ECUATORIANO
ZONA 4;MANABI;MANTA;BOLETA DE APREMIO;12/4/2019;HOMBRE;25;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;PROCEDIMIENTOS;12/4/2019;HOMBRE;33;ECUATORIANO
ZONA 4;MANABI;CHONE;LESIONES;11/4/2019;HOMBRE;34;ECUATORIANO
ZONA 7;EL ORO;ARENILLAS;OTROS;11/4/2019;HOMBRE;26;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ASOCIACIÓN ILÍCITA;12/4/2019;HOMBRE;39;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ASOCIACIÓN ILÍCITA;11/4/2019;HOMBRE;33;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE DETENCIÓN/CAPTURA;11/4/2019;HOMBRE;37;SUECO
ZONA 7;EL ORO;MACHALA;NOVEDADES;11/4/2019;HOMBRE;36;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE AUXILIO;12/4/2019;HOMBRE;28;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;OTROS ROBOS;11/4/2019;HOMBRE;23;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;NOVEDADES;20/2/2019;HOMBRE;17;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;OTROS ROBOS;11/4/2019;HOMBRE;26;ECUATORIANO
ZONA 2;NAPO;TENA;PROCEDIMIENTOS;12/4/2019;HOMBRE;21;ECUATORIANO
ZONA 4;MANABI;MANTA;BOLETA DE APREMIO;12/4/2019;HOMBRE;55;ECUATORIANO
ZONA 7;EL ORO;PORTOVELO;PATRULLAJES Y OPERATIVOS;11/4/2019;HOMBRE;34;PERUANO
ZONA 7;EL ORO;PORTOVELO;PATRULLAJES Y OPERATIVOS;11/4/2019;HOMBRE;36;ECUATORIANO
ZONA 4;MANABI;MANTA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;11/4/2019;HOMBRE;28;ECUATORIANO
ZONA 7;EL ORO;PORTOVELO;PATRULLAJES Y OPERATIVOS;11/4/2019;HOMBRE;26;PERUANO
ZONA 7;EL ORO;PORTOVELO;PATRULLAJES Y OPERATIVOS;11/4/2019;HOMBRE;18;ECUATORIANO
ZONA 7;EL ORO;PORTOVELO;PATRULLAJES Y OPERATIVOS;11/4/2019;HOMBRE;23;ECUATORIANO
